smiles,U
CN(C)c1cc(O)co1,-11948.103515625
O=C1N[C@]23C[C@H](C2)[C@H]3O1,-11914.4267578125
CC(C)c1ncnnn1,-11270.07421875
CO[C@H]1C[C@@H](O)CCO1,-12554.1357421875
C[N@H+]1[C@@H]2C[C@H]1[C@@H]2O[CH+][NH-],-11404.4296875
N#C[C@@]1([C@H]2CN2)CO1,-10303.9990234375
CC1(C)C[C@@]12CC(=O)N2,-10970.4033203125
C#C[C@@H]1NC(=O)C1(C)C,-10937.193359375
COCCc1cnno1,-12384.017578125
N#C[C@@H](C=O)C[NH+]1CC1,-11373.7841796875
C[N@H+]1[C@H]2COC[C@]21C#N,-11373.806640625
C[C@@H]1O[C@H](C)[C@@H]1[C@H]1CO1,-11542.5654296875
C[C@]12C[C@H]1[C@H]1CO[C@@H]2C1,-10532.865234375
CO[C@H]1C[C@H]2O[CH+][NH2+][C@@H]12,-11947.4990234375
C#CC1=C[C@H](C)[N@@H+]2C[C@H]12,-9925.54296875
CC1OCCO1,-8369.3310546875
C1C[C@H]2CO[C@H]3[C@@H](C1)[C@@H]23,-10533.20703125
C[C@@]12O[C@@H]([C@H]1O)[C@@]21CN1,-11945.09765625
C#C[C@@H]1OC(=O)[C@@H]2N[C@H]12,-11881.7060546875
C[N@H+]1C[C@H]1CC[NH+]1CC1,-10459.828125
Nc1cccc(O)n1,-10307.578125
C[C@H]1[C@H]2C[N@H+]3C[C@H]3[C@]21O,-10968.6201171875
O[C@]12[C@@H]3[C@@H]4[C@H]1C[C@@H]4[CH-][C@@H]32,-10464.76953125
CO[C@]12CO[C@@H]3[C@H](C1)[C@@H]32,-11509.62109375
C1[C@H]2C[C@H]3[C@@H]1[C@@H]2[C@@H]1O[C@H]31,-10499.7392578125
C[C@H]1OC[C@@]12[C@H]1C[N@@H+]2C1,-10967.28125
C[C@@H]1C([NH-])OC[C@@H]2N[C@@H]21,-11406.6748046875
[NH-]C1O[C@H]2CC[C@@H]1OC2,-11948.583984375
C1CC1[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-9957.453125
c1onnc1CC1CC1,-11373.4150390625
CO[C@H]1[C@H]2C([NH-])O[C@]21C,-11946.8388671875
N#C[C@H]1C[C@H](C=O)C1,-9868.6484375
C[C@@]1(O)CC12COC2,-10473.3916015625
CC1=CC[C@@H]2C(=O)O[C@H]12,-11479.599609375
CC[C@H]1C[C@H]1OCC=O,-11543.0537109375
C[C@@H]1C[C@@H]2C[C@@H]3C[C@H]1[C@@H]32,-9521.48828125
C[C@H]1[C@H]2[C@@H](O)C[C@]21CO,-11542.537109375
CC(C)[C@@H](CO)[NH+]1CC1,-11034.380859375
C[C@@]12C[C@@]3(C)[C@@H]1[C@@]3(C)C2,-9554.4189453125
C[C@@H](C=O)[C@@H]1[C@H](O)[C@@H]1O,-12520.798828125
[NH3+]C[C@@H](OC=O)C(=O)[O-],-13935.953125
O[C@H]1C[NH2+][C@H]2OCC[C@@H]12,-11948.4287109375
OC[C@H]1[C@H]2O[C@@H](CO)[C@@H]12,-12519.6396484375
C[C@H]1O[C@@]12C[C@H]1[C@@H](O)[C@H]12,-11509.4501953125
O[C@H]1C[C@]1(O)C1CC1,-10473.431640625
C[C@H]1OC[C@H]1CCCO,-11575.6005859375
C#C[C@H](C=O)[C@@H](O)C#C,-11443.4755859375
C[CH+]1N=COC([NH-])=N1,-10743.392578125
CNc1nc(O)n[cH+]o1,-12790.2919921875
C#C[C@@]12C[C@H](C)[N@@H+]1[C@@H]2C,-9957.4169921875
C[C@H]1CO[C@H]2C[N@@H+]1C2,-9932.59765625
O[C@H]1C=CC=C[C@H]2N[C@@H]12,-10936.6962890625
C[C@@]1(O)C[C@H]2OCC[C@H]21,-11543.5166015625
C#C[C@@H]1CC[C@@H]1CC=O,-10499.4052734375
C[C@]12CO[C@H]1C1(CC1)C2,-10531.8330078125
C[C@@]1(N)CC[C@]1(N)C#N,-10865.876953125
CC[C@H]1CC=CCCO1,-10566.017578125
O=C1[C@@H]2C=C[C@H](O)[C@H]1O2,-12455.728515625
c1nc2n(n1)CCN2,-10202.0185546875
CN1C=C(C=O)CCC1,-10971.0556640625
N#C[C@@]1(CO)NC[C@@H]1N,-11843.15625
CC[C@@H](O)[C@]12C[C@H]1CO2,-11542.3525390625
CC(C)[C@H]1CCC(=O)O1,-11545.2587890625
Fc1ccccc1F,-11718.474609375
C[CH+]1NC(N)=COC1[NH-],-11812.0927734375
CCC1OCC=CCO1,-11543.591796875
C#C[C@@H]1OC[C@@H]1C(N)=O,-11914.3974609375
CC[N@H+]1[C@@H]2C[C@H]1C2=O,-9899.443359375
Cc1nc(O)c(C)o1,-10880.318359375
CO[C@H]1CC(=O)C12CC2,-11510.4921875
Oc1cc([C@H]2CN2)[nH]n1,-11811.1259765625
N#C[C@H]1OC[C@H]1[C@H]1CN1,-11372.95703125
C[C@]12C[C@@H]3C[C@H](C1)[C@H]2C3,-9555.9384765625
C#C[C@]12[C@@H]3C[C@H]1[N@H+]2[C@H]3C,-9924.2470703125
OC[C@H]1[C@H]2C[C@]3(CN3)[C@H]21,-10968.2099609375
O[C@H]1C[C@H]2C[C@H]3N[C@H]3[C@H]21,-10969.3720703125
O=CCCC1C23CC12O3,-11509.041015625
C#C[C@@H]1C[C@@H]1C#CC,-8418.9453125
C[C@@]1(C(N)=O)O[C@H]1C=O,-12926.404296875
[NH-]C1NC(=O)C2(CC2)N1,-11812.623046875
Nc1nc(N)c(C=O)o1,-12790.794921875
CC1([C@@H](O)CCO)CC1,-11575.646484375
O=C[C@H](O)[C@H]1CC[C@H]1O,-12521.3037109375
CO[C@@H]1[C@H]2[C@H]3OC[C@H]3[C@@H]12,-11508.59375
C[C@H]1C[C@@H]2C[C@H]1CC2=O,-10534.3857421875
O=C[C@]1(C(F)(F)F)CN1,-15897.490234375
Oc1cnc(O)c(O)c1,-12895.021484375
C#C[C@H](CC=O)C1CC1,-10499.2177734375
[NH-]C1O[C@H]2OC[C@H]3[C@@H]1[C@@H]23,-11915.6533203125
C[NH2+]C1OC[C@@]12CCN2,-11406.130859375
C#C[C@@H]1O[C@@H]([NH-])[C@H]1CO,-11914.001953125
CCC[C@@H](C)C(=O)CO,-11576.890625
C#C[C@@H]1C(=O)C[C@@H]1OC,-11477.001953125
O=C[C@]12CCOC[C@H]1O2,-12488.6357421875
CC(=O)Cc1cc[nH]c1,-10938.939453125
COc1cncc(F)c1,-12570.26171875
CCOCC#CC=O,-10440.890625
C1O[C@@H]2C[N@H+]3[C@@H]2[C@@H]13,-8830.5380859375
c1cn2c(n1)[C@@]1(CN1)C2,-10799.935546875
Cc1cncc(C=O)c1,-10906.8310546875
O=CCC(=O)OC1CC1,-12489.3662109375
CNc1c[nH]c(=O)o1,-11317.05859375
CC(C)[C@]12CC[C@H]1[C@H]2O,-10565.0107421875
O=C1OC[C@@H]2[C@H](CO)[C@H]12,-12489.42578125
c1cc2n[nH+]cnc2[nH]1,-11205.966796875
C[C@]12C[N@H+]1[C@H]1C[C@H]1C2=O,-10936.8466796875
CC(=O)C[C@H]1OC[C@H]1O,-12521.2431640625
C[C@@]1(C(F)(F)F)CCO1,-15493.5224609375
C#C[C@@H]1C[C@@H]1[C@H](O)CC,-10531.7705078125
C[C@H]1[C@@H](O)[C@H]2C=CC[C@@H]12,-10533.0927734375
[CH+]1[NH2+][C@H]2[C@@H]3[C@@H]([N@H+]13)[C@]21CO1,-11339.6064453125
O=C1C[C@H]2N[C@@]13CO[C@@H]23,-11911.880859375
CC[C@@]1(CC#N)CO1,-9900.962890625
C1[NH2+][C@H]2[C@H]3O[C@@H]4[C@H]3[N@H+]2[C@H]14,-11338.4892578125
C#CC[C@H](C)[C@@H](C)O,-9495.919921875
C[N@@H+]1[C@@H]2[C@H]1[C@@H]1C=C[C@H]2O1,-10935.798828125
CCCC1OCCCO1,-11576.6787109375
[NH-]c1cn[n+](C=O)nc1,-12215.447265625
CC1=CCCO[C@H]2C[C@@H]12,-10532.8046875
CC[C@@]12C=CCC[C@@H]1O2,-10533.12890625
CC(C)COC(=O)C#N,-11949.0029296875
CC(=O)NC(C)(C)C=O,-11981.82421875
O=C1C[C@H](C2CC2)N1,-9901.2939453125
C[C@H]1C[C@@]12[N@H+]1C[C@]2(O)C1,-10967.462890625
Nc1nc(O)c(O)[nH]1,-11753.5986328125
N#CCC[NH2+][CH+]OC=O,-12353.017578125
C#C[C@@H]1[C@H]2C[C@]1(C)C2,-8451.4716796875
C/N=C(\N)c1cnon1,-12247.4033203125
[NH-]C1O[C@H]2C[C@@H]1C([NH-])O2,-12353.1357421875
O=C[C@@]1(O)[C@@H]2[C@@H](O)C[C@@H]21,-12488.0078125
O=CC1=CC(NO)CC1,-11915.0380859375
C1=C[C@H]2C[C@@H](CC1)C2,-8486.162109375
C[C@H]1O[C@H]2CCC=C[C@H]21,-10533.3115234375
O=C1N[C@@]23CC[C@@]2(C3)N1,-11374.4580078125
OC[C@H]1[C@H]2C[C@]1(O)C2,-10472.9658203125
C[C@@]12C=CCC(=O)[C@@H]1C2,-10501.2119140625
CC(=O)CN1CCC1=O,-11949.044921875
C[C@@H](O)[C@]1(O)[C@H]2C[C@@H]1C2,-11542.013671875
N#Cc1nnoc1CO,-12756.01953125
C[N@H+]1C[C@H]2C[C@@H]3OC[C@]231,-10968.1279296875
NC(=O)[C@@H]1C=C[C@H](O)C1,-11949.193359375
O[C@]12CO[C@@H]3[C@H]1OC[C@@H]32,-12487.943359375
N#CC1=C[C@H]2CC[N@H+]2C1,-10363.8828125
CC(C)[C@H]1[C@H]2CC(=O)N21,-10969.69921875
C1C[N@H+]2[C@H]3[C@@H]1[C@@H]2[C@]31CO1,-10934.8984375
O=C1C=C[C@@H](CO)OC1,-12489.1943359375
CC[C@H]1[C@H]2O[C@H]3C[N@@H+]1[C@@H]23,-10968.0556640625
[NH-]C1=NNO[C@@H]([NH-])N=C1,-12650.4453125
c1c[nH]c(N2CCC2)n1,-10833.87890625
O=C1OCc2ncoc21,-12861.92578125
O=C[C@]12[C@@H]3OC[C@H]1O[C@@H]32,-12454.9208984375
C1CC1C1(C2CC2)CO1,-10531.6767578125
O=C[C@H]1C[C@]12[C@@H]1C[C@H]2C1,-10498.78515625
N#C[C@]12CC[C@H]1[C@H]1N[C@H]12,-10362.37109375
C1=C\COCO/C=N\C/1,-11947.357421875
CC[C@@]12CC(=O)C[C@@H]1C2,-10533.9033203125
N#CCn1cnnc1,-10169.0869140625
CCC1[NH2+]C[C@@H](OC)O1,-11981.23046875
N#C[C@H]1[C@@H](O)[C@H]1O[CH+][NH-],-12351.611328125
O=CCC1CCCC1,-9497.4921875
O=C1[C@H]2C[C@H]3C[C@@H]1[N@@H+]2C3,-10937.697265625
CC#C[C@H]1N[C@H]1C,-7852.83251953125
C[C@H]1CCC(C)(C)CO1,-10599.1435546875
CCC(O)(CC)CC#N,-11003.291015625
Cc1cnc(OC=O)o1,-12894.7060546875
CC#C[C@@H](C)O,-7357.97998046875
C[C@H]1C[C@H]2C(=O)C[C@@]12O,-11510.74609375
C1O[C@H]2[C@@H]1[N@H+]1C[C@@H]21,-8829.5673828125
CC1(C)CCN=CO1,-9934.451171875
CO[C@H]1CC[C@H](C#N)C1,-10970.6455078125
C[C@@H](C=O)[NH2+]C1CCO1,-11947.9736328125
C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@]1(C)[N@H+]42,-8887.529296875
CO[C@H]1C[C@@]12CC(=O)N2,-11947.4912109375
C[C@H]1C[C@H]2[C@@H]1[C@]2(O)C#N,-10936.8681640625
CC(C)(C)NC(N)=O,-10404.7373046875
CN1C[C@@H]([NH+]2CC2)C1=O,-11406.546875
C[C@H]1C[C@@H](O)[C@H]1C#N,-9901.236328125
CC[N@@H+](C)[C@H]1COC1[NH-],-11439.0556640625
COCCC1CC1,-8459.662109375
C#Cc1cncc(C)n1,-10331.7705078125
CC1(c2ccoc2)CC1,-10500.857421875
C[C@@H]1[C@H](C)[C@@H]1[NH+]1CC1,-8954.5849609375
C#CC#C[C@H]1C[C@H]1C#C,-9421.7724609375
C[C@@]1(O)[C@H]2C[C@H]2[C@@]12CO2,-11509.2763671875
C#CC(C)(C)[C@H]1C[C@H]1O,-10531.6142578125
C[C@H]1CC=C[C@H]2C[C@H]2O1,-10532.77734375
CCC1=C[C@@H](C)OC1=O,-11512.759765625
O=C1CC[C@@H]1C1(O)CC1,-11510.552734375
c1cc2nc[nH+]cc2[nH]1,-10769.9169921875
C#C[C@@H]1C[C@@H]2C[C@H]1C2=O,-10466.927734375
C[C@H](C#N)C[C@@]1(C)CO1,-10970.1171875
C#C[C@@]12C[C@@H]1[C@@H]1C[C@@]12C,-9487.24609375
CC[N@@H+]1[C@H]2[C@@H]3O[C@@]2(C)[C@@H]31,-10966.9228515625
C[C@@H]1C(=O)[C@]2(C#N)C[C@H]12,-10904.9521484375
C1CC12[C@H]1O[C@@H]2[C@@]12CO2,-11474.6591796875
[NH-]c1nc[cH+]nc(O)n1,-12215.9140625
C#CC1(OCCC)CC1,-10531.5498046875
CC(C)OCC=O,-9438.2841796875
C[N@@H+]1CC[C@]1(C)CC#N,-10429.009765625
N#CC[C@@H]1CC=C[C@@H]1O,-10938.05078125
C[C@H]1CC[C@H]2OCC=C12,-10533.5087890625
C[C@H]1CCC=C[C@H]1C=O,-10533.8798828125
COC(=O)CC(=O)CO,-13500.46875
Cn1cnc(=O)c(F)n1,-13443.6025390625
O[C@H]1C[C@]23C[C@H](C2)[C@@]13O,-11507.3662109375
O=C[C@H]1OCC12CCC2,-11510.07421875
CC[NH2+]C1OCC[C@H]1O,-11981.0869140625
CC[CH+]1[CH+]N=C([NH-])ON1,-11810.7353515625
CC1=CC[C@H](C2CC2)C1,-9555.4560546875
C1[C@@H]2[C@@H]3[C@H]1[C@H]2[C@H]1CC[C@H]13,-9521.296875
CC(C)C(C)(C)C,-7515.591796875
Cc1coc(C)c1C,-9465.392578125
C[C@@H](CC=O)[C@H]1CO1,-10474.2041015625
Oc1cc2[nH]nnc2[nH]1,-12215.767578125
CC[C@H](C#N)NCC#N,-10833.736328125
CC(C)(C)OC([NH-])C#N,-11407.626953125
COCC/C(CO)=N/O,-12989.3359375
C[C@@](O)(CO)CCCO,-12586.515625
C#C[C@@H]1C[N@@H+]2CC(=O)[C@H]12,-10902.7724609375
N#C[C@H]1C=CC[C@H]2C[N@H+]21,-10363.5380859375
C[C@H]1CC(=O)[C@H]1CC#N,-10938.048828125
CCc1nnoc1NC,-11843.564453125
Cc1nc2ccoc2[nH]1,-11342.798828125
O[C@H]1CCCCCOC1,-11576.0078125
CC(=O)[C@@H]1[NH2+]CCC1=O,-11948.517578125
CC(C)(O)[C@H]1[C@@H]2C[C@H]1C2,-10564.2802734375
NC1=N[C@H]2[C@@H](O)[C@H]2OC1,-12384.2705078125
C[C@@H](O)C(=O)CNC=O,-12959.5869140625
C#C[C@@H]1O[C@@]1(C)CO,-10440.298828125
C[C@@]1(C#N)CCC(=O)C1,-10938.875
C1CO[C@@H](OC2CC2)C1,-11543.3056640625
CCCO[C@@H](C)[C@@H](C)O,-11608.8857421875
O[C@@]12CC=C[C@@H]1CC2,-9464.0478515625
C[C@]12C[C@H]1[C@@H](CC=O)O2,-11510.1328125
C[C@@]12CNC(=O)[C@]1(C)O2,-11948.958984375
CC1(C2(CO)CC2)CC1,-10564.693359375
C1OCC1OCC1CO1,-12519.5732421875
C[C@@]12O[C@H]3C[C@@H]1C(=O)[C@H]32,-11477.708984375
Cc1ccc(=O)ncn1,-11342.7470703125
C#C[C@H](O)[C@]1(CC)CN1,-10968.115234375
O=C1CN[C@H]2CC[C@H]2O1,-11948.4091796875
O[C@H]1[C@@H](O)[C@H]1O,-9346.091796875
CC#Cc1c[nH]c(O)c1,-10905.1240234375
C[C@H]1C[C@H](C=O)OC1=O,-12490.41796875
C[C@H]1[C@H]2C[C@@H]1[C@H]2CC=O,-10531.833984375
C[C@H]1C[N@H+]2C[C@]1(C#N)C2,-10396.064453125
O[C@H]1C[C@]23CC[C@H](C2)[C@@H]13,-10530.599609375
CN(C=N)c1ccno1,-11811.1552734375
CC(=O)C1[NH2+][C@@H](C)CO1,-11948.9609375
CC(=O)OC[C@@]1(C)CO1,-12521.9697265625
C[C@@]12CC[C@@]3(O)[C@@H]1C[C@@H]23,-10532.3154296875
CCC[C@H]1COC1=O,-10475.4794921875
C1=C[C@@]23[C@H]4[C@@H]2[N@@H+]2[C@H]4[C@@]23C1,-9890.4765625
C#CC(C)(C)[C@H]1CO1,-9462.5322265625
Nc1noc(=O)c(=O)[nH]1,-13767.720703125
O=C1C[N@H+]2[C@H]3C[C@H](C3)[C@@H]12,-10936.556640625
[NH-]C1N[C@]23C[C@H](C2)O[C@@H]13,-11372.185546875
C#CCCc1ccn[nH]1,-10363.5361328125
C[C@H]1[C@@H](O)[C@H]1C=O,-9405.2861328125
O=C1N[C@@H]2C[C@H]1NC2=O,-12354.1015625
Cn1ccc(C2CC2)c1,-9960.07421875
CC1=C[C@@H]2[C@H]3C=C[C@@H]2[C@@H]13,-9488.8369140625
C/C(=N\O)[C@@H](O)[C@H]1CO1,-12956.5322265625
CO[C@H]1[C@H]2N[C@H]([NH-])[C@]21O,-12383.2998046875
CC#Cc1c[nH]nn1,-9731.208984375
ONC1CN=COC1,-11314.865234375
O=C[C@]12[C@@H]3C[N@H+]1[C@H]2C3=O,-11881.29296875
CC[C@@H](C)[C@H]1OC[C@H]1O,-11575.72265625
CN[C@H](C#N)CC(C)=O,-11407.5908203125
OC[C@H]1Cc2cncn21,-11374.1875
C[C@H]1[C@H]2[C@@H]3[C@H]4[C@@H]3[N@@H+]1[C@H]42,-8887.9501953125
CC[C@@]1(O)CN[C@H]1C#N,-11406.7265625
CC[C@H]1C[C@@]12CCCO2,-10565.6767578125
C#CC1=C[C@@H](C)C[C@H]1O,-10499.9873046875
OCc1ncncc1F,-13007.2138671875
C1[C@@H]2[C@H]3[C@H]4[C@@H]5[C@@H]([C@H]1[N@@H+]52)[N@H+]43,-10361.408203125
O=CN[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-11372.69140625
C[C@@]1(O)C=C[C@H]2N[C@H]21,-9900.3720703125
O=CC1(C=O)C[C@H]2C[N@H+]21,-11914.111328125
CNC1=NCCOC1=O,-12386.1416015625
N#CC(=O)C(=O)CCO,-12893.49609375
O=C[C@@H]1C[N@@H+]2C[C@H](O)[C@H]12,-11946.576171875
C/N=C/N1C(=O)[C@@H]2C[C@@H]21,-11373.9619140625
C1=CC2(CC2)[C@@H]2CO[C@H]12,-10499.74609375
CC(C)[NH2+]C(C)OC=O,-11981.5751953125
C[C@]12C[C@@H](O)[C@H]1[C@H]2O,-10473.71484375
CC[C@H]1O[C@H]2CC[C@@H]1O2,-11544.0810546875
CCn1cc(C)cc1O,-10971.1240234375
Cc1cc(N)oc1C=O,-11916.6806640625
CO[C@]12CC[C@H]1[C@]2(C)O,-11542.337890625
N#C[C@H]1[C@H]2OC([NH-])O[C@@H]12,-12319.6240234375
C1=C[C@]23C[C@H]2OC[C@H]1O3,-11476.798828125
OCC[C@H]1CC[N@H+]2C[C@@H]12,-11002.025390625
CC(=O)C1(CC#N)CC1,-10938.04296875
OCC[C@]12C[C@@H]3[C@H]1[N@@H+]3C2,-10967.927734375
CC#C[C@H]1OC[C@@]12CO2,-11476.1875
C1=C2OC[C@@H]3CN(N1)[C@H]23,-11339.1357421875
Nc1ccc2n1CC2,-9327.3115234375
N#CCC[C@H]1CO1,-8831.80078125
CC[C@@H](C)COC(N)=O,-12014.7236328125
Cc1occ2c1CCO2,-11479.001953125
CCO[C@H]1[C@@H](C)[C@H]1O,-10506.4296875
O[C@H]1CC=C2CC[C@H]2C1,-10533.0810546875
COC(=O)C1(O)CC1,-11452.8291015625
O=C1NCC(=O)[C@@H]2O[C@H]12,-12893.935546875
CC(=O)c1nc(O)no1,-13330.654296875
CC1(OC(N)=O)CC1,-10912.4921875
N#C[C@@H]1[C@@H]2O[C@H]1C2=O,-10811.9580078125
C1C[C@@H]2C[C@H]3C[C@@]3(C1)O2,-10532.9990234375
O[C@H]1[C@H]2[C@H]3OC[C@H]3[C@]21O,-12486.65234375
[NH-]C1O[C@@]2(CO)CO[C@@H]12,-12924.6279296875
CCCc1ncoc1C,-10971.42578125
CC1(C)N[C@H]1[C@H]1CN1,-9391.52734375
c1cc[nH]c1,-5717.052734375
O[C@@]12C[C@H]3O[C@@H]1C[C@H]32,-10440.603515625
O[C@@H]([C@H]1CN1)C1(O)CC1,-11978.994140625
CCC1CC1,-5344.2998046875
O=CN[C@@H]1C[C@@H]2N[C@@H]2C1,-11407.501953125
C#C[C@@]12OC[C@@H]1[C@@H]2CC,-10498.318359375
C1OCC([C@H]2CO2)CO1,-12520.6572265625
C[C@@H]1[C@@H]2[C@@H]3O[C@H]4[C@@H]([C@@H]32)[C@@H]14,-10500.1533203125
CCC1=CCOCC1,-9497.052734375
C[C@@H]1[C@@H]2[C@H]3CC(=O)[C@@H]2[C@@H]13,-10500.05859375
C[C@H]1[C@H]2CCO[C@@H]1[C@H]2O,-11543.068359375
N#C[C@H](O)[C@@]12CC[N@@H+]1C2,-11373.0771484375
CC1=CC(=O)CC[C@@H]1C,-10534.5224609375
C[C@@H]1[C@H](O)[C@@H]2[C@@H]3O[C@H]1[C@@H]32,-11509.982421875
CCC#CC(=N)NC=O,-11374.5224609375
N#CC[C@H]1NC[C@H]2N[C@@H]12,-10833.09765625
C[C@H]1C[C@]1(N)C#N,-8290.9404296875
C#C[C@@]1(O)CC=C(C)C1,-10499.8828125
CCC(=N)N(C)C(C)=O,-11440.603515625
C[C@@]12N[C@H]3CO[C@@H]1[C@]32O,-11946.296875
O=C1C[N@H+]2C[C@@H](CO1)C2,-11947.7626953125
Cn1nc(O)nc1C#N,-12216.76171875
Cc1onnc1CCO,-12384.4619140625
C1=C[C@@]23C[C@@H]1[C@@H]2O[CH+][NH2+]3,-10903.5126953125
CO[C@H](C#N)CCCO,-11980.353515625
[NH-]C1O[C@@H]2CO[C@@H]2[C@@H]1O,-12925.47265625
CC[C@]1(O)[C@@H]2C[C@@H]3[C@H]1[N@@H+]32,-10968.302734375
C#C[C@H](O)C#CCC,-9429.3896484375
C1=NC[C@@H]2[C@@H]3[C@@H](C[N@@H+]32)O1,-11373.001953125
Cc1nn[nH]c1C=O,-10742.8564453125
C#CC1(C=O)CCC1,-9430.384765625
C#C[C@@](C)(O)[C@@H](N)C#N,-11373.373046875
C1N[C@]12[C@@H]1O[C@H]2[C@@H]2N[C@@H]21,-11371.267578125
N#C[C@H](N)[C@@H]1NCC[NH2+]1,-11270.81640625
C[C@H]1C[C@]23CCC[C@]12C3,-9554.7841796875
O=c1cc(F)c(F)c[nH]1,-14202.251953125
CNc1nc(O)oc1N,-12822.4765625
CCNC(=O)[C@H]1CCO1,-11981.009765625
C#CCc1c[nH]c(C)c1,-9927.076171875
C[NH2+]C1C[N@H+]2C[C@H](C2)O1,-11406.1787109375
C[C@@]12COC(=O)[C@@H](C1)O2,-12489.44140625
CCn1c([NH-])c[cH-]c1=O,-11376.0703125
CCc1c[nH]c(O)c1O,-11948.6787109375
C1O[C@H]2C[C@H]3C[C@@H]1[C@@H]2O3,-11511.5791015625
C[C@@H]1[C@H](O)[C@@H]2[C@@H]3C[C@H]1[C@@H]32,-10497.6728515625
C[C@H]1[C@@H]2[C@H](O)[C@H]1[C@@H]1N[C@@H]12,-10968.1640625
C1C[C@@H]2OC[C@@H]3[C@H]1C[C@@H]32,-10533.2998046875
C#Cc1cnncn1,-9698.326171875
CC#C[C@H](OC)C(C)=O,-11510.2705078125
CO[C@@H](C=O)C(C)(C)C,-11576.3046875
O[C@H]1[C@H]2CCC=C[C@]21O,-11510.6025390625
Cc1c[nH+]c(=O)oc1[NH-],-12354.3701171875
C[C@H]1C([NH-])O[C@@]12C[C@H]2O,-11947.2802734375
c1nnnnc1[C@H]1CO1,-12213.3447265625
[NH-]C1=C[C@@H](N)OC(O)=C1,-12353.1875
CC[C@]12C[C@H]1C=C[C@H]2O,-10532.9833984375
O=COc1ncc[nH]1,-11284.7509765625
c1nc(C[NH+]2CC2)co1,-11374.1552734375
CC(C)c1cnn(C)n1,-10866.619140625
C[C@@]1(O)CC=CCC1=O,-11511.8466796875
C[C@H]1C[C@H](C2CC2)CO1,-10565.6767578125
CO[C@@]1(C)OCCC1=O,-12521.9931640625
CN1CC(=O)COC1=O,-12927.275390625
C[C@H]1[C@H]2CCOCO[C@@H]12,-11543.189453125
C1[C@H]2[C@@H]1[C@@]1([C@H]3CO3)O[C@@H]21,-11475.3037109375
C#C[C@H](C)[N@H+]1C[C@H]1C#N,-10362.2294921875
CCC(=O)C(=O)[C@H]1CO1,-12488.8271484375
COC1(C)CC2(CC2)C1,-10564.8720703125
C[C@H]1[C@H]2C[C@H]2[C@]1(O)C#N,-10936.8896484375
C1O[C@H]1C[N@@H+]1[C@@H]2CC[C@@H]21,-10967.8740234375
CCC#C[C@@H](C)C(C)C,-9587.611328125
C[C@H]1CCOC=N1,-8865.22265625
C1=C[C@@H]2CO[C@H]1CO2,-10441.703125
C[C@@]12C[C@@]3(C#N)[C@@H]1N[C@@H]23,-10361.859375
CO[C@H]1[C@H]2[C@@H]3C[C@@]2(O)[C@@H]31,-11508.486328125
C#CC#C[C@H](O)C1CC1,-10465.61328125
C[C@@]1(CC=O)CC(=O)O1,-12489.9619140625
C[C@H]1CC=C2CCC=C21,-9523.5625
Cc1cc(=O)oc([NH-])[nH+]1,-12354.38671875
OC[C@]12O[C@@H]3[C@H]1O[C@@H]32,-11416.259765625
C1C[NH+]1[C@@]12[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@H]42,-9922.7041015625
N#CC#CCCCO,-9867.9052734375
Nc1ncc(O)c(F)n1,-13444.85546875
C[C@@]12[C@H]3C[C@H]3[C@H]3[C@@H]1C[N@H+]32,-9957.31640625
C[C@H]1C[N@H+]1CCCCO,-11034.32421875
OCCC[C@H]1N[C@H]1CO,-12012.07421875
O=CC[N@H+]1C[C@H]2C[C@H]21,-9899.68359375
C#C[C@@H]1COC(CO)[NH2+]1,-11914.4814453125
CC(C)c1cnco1,-9902.1650390625
c1nnn2nncc2n1,-12077.765625
Cc1nc2n(n1)[C@@H](C)C2,-10833.5693359375
O=CC1=CC[C@]2(CN2)C1,-10937.3662109375
CC[C@]12NC(=O)[C@H]1[C@H]2O,-11947.7294921875
CCC(=N)N(C=O)CC,-11440.697265625
O=C[C@@]12CC[C@@H](N1)[C@@H]2O,-11947.2783203125
N#CC[C@H]1CO[C@H]2C[C@@H]12,-10937.3935546875
Nc1noc(N)c1CO,-12821.662109375
C[C@]12C[C@H]3OC[C@@]3(C1)C2,-10531.4951171875
CC[C@H]1C[C@@]2(CO)C[N@@H+]12,-11001.34765625
C1CC2=C(CO1)COC2,-11511.1708984375
C1[C@H]2[N@@H+]1C[C@]13C[C@@]21CO3,-10934.9140625
C[C@H]1CC[C@]2(CN2)C1=O,-10970.314453125
C#C[C@H]1[C@@H](C)[C@H]2C[C@]21O,-10498.6044921875
C#C[C@@H](C)OC(=O)C=O,-12455.900390625
OC[C@H]1C[C@H]2OC[C@@]12O,-12520.072265625
CC[C@@H](CO)COC,-10539.5634765625
CC1([C@H]2CC(=O)O2)CC1,-11511.5087890625
C#C[C@@H]1O[C@H]2C[C@]1(O)C2,-11476.4892578125
CC[N@@H+](C)CC#CC#N,-10395.6552734375
C#C[C@@H]1N[C@@]2(C=O)C[C@@H]12,-10902.62109375
C[C@]12O[C@H]1[C@H]1OCO[C@H]12,-12487.654296875
O=C1C(CO)=C[C@H]2C[C@@H]12,-11478.638671875
