smiles,H
C[C@H]1CCCO[C@H]2C[C@H]21,-10565.49609375
C[C@@H](CC=O)[C@H]1CCO1,-11543.3564453125
C1=C[C@@H]2[C@@H]3C[C@@H]3[C@@H]2OC1,-10499.5869140625
C[C@H]1C=CC[C@@H](O)C=C1,-10533.130859375
NC1=NCC=CNC1=O,-11812.4755859375
Oc1cc([C@H]2CO2)on1,-12892.2724609375
CC[C@H]1C[C@@H](CO)[C@H]1C,-10598.0166015625
C[C@@]1(C(=O)C#N)C[C@H]1O,-11915.328125
CO[C@H]1CCCC([NH-])O1,-11981.0693359375
Cc1ccc(=O)[nH]c1N,-11376.541015625
O=C1C[C@@]2(C3CC3)C[C@@H]12,-10499.783203125
O=C1O[C@H]2[C@H]3C[C@H]3N[C@@H]12,-11915.328125
C#C[C@@H]1O[C@H](C)[C@@H]2C[C@@H]21,-10499.2822265625
N#C[C@@]12C[N@@H+]1C([NH-])[C@@H]2O,-11777.4677734375
C1O[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,-9899.744140625
C[C@]12C[C@H]1NC=C2C=O,-10937.76171875
O=CC1=C[C@H]2[C@H]3C[C@@H]1[C@@H]23,-10467.4169921875
CCn1c(C)nnc1C,-10867.16015625
C#C[C@@H](C)OC1COC1,-11508.8349609375
C[C@H]1OC(=O)C=C[C@H]1O,-12489.96484375
C1=C[C@H]2O[C@@H]1[C@@H]2[NH+]1CC1,-10934.8173828125
CCOCC[C@@H](C)CC,-10631.119140625
Nc1c(O)cccc1O,-11917.1171875
OC[C@]12C[C@@H]3O[C@H](C1)[C@@H]32,-11509.326171875
CC1(C)C=C[C@H]2N[C@H]21,-8922.740234375
C[C@H]1[C@@H](CO)[N@H+]1CC#N,-11406.1005859375
CCC(=O)COC1CC1,-11543.2607421875
COC(=O)C[NH+](C)C,-10944.501953125
CO[C@H]1OC([NH-])[C@H]2N[C@@H]12,-12384.2451171875
C1CC12[C@@H]1[C@H]3[C@@H]4[C@H]3[C@H]2[C@@H]41,-9487.306640625
CC[N@H+]1C[C@@]1(C#N)CN,-10865.33203125
Cc1noc(CO)c1N,-12384.638671875
Cc1c(N)noc1N,-10775.04296875
O=C[C@]12C[C@H]([C@@H]1O)[C@@H]2O,-12487.263671875
CC(=O)NC1CC=CC1,-10971.3603515625
N#C[C@@H]1C[C@@]1(O)C=O,-10846.3642578125
Cc1cc(O)ncc1N,-11376.41015625
CC[C@@]1(C)[C@@H]2CC[C@H]1C2,-9587.708984375
C#C[C@]1(CCC=O)CN1,-10935.759765625
CC1=CC2(CC2)NC1=O,-10938.546875
Cc1ccc(N)c(=O)o1,-11917.263671875
O=C1[C@@H]2CC[C@@H](O2)[C@@H]1O,-12489.4228515625
CO[C@H]1CC[C@H]1CC#N,-10969.884765625
C#C[C@]1(CO)NC[C@H]1O,-11945.8193359375
C#C[C@@H]1C[C@]2(C)OC[C@H]12,-10498.6943359375
NC(=O)N[C@@]12CC[C@@H]1C2,-11407.2255859375
O[C@H]1[C@@H]2[C@H]3C[C@@H]2[C@]31O,-10439.65234375
OCC#CCC1(O)CC1,-11509.380859375
O=C1O[C@@H]2[C@H](O)[C@]12O,-12396.9228515625
O=CC1=C[C@H]2O[C@H]3[C@@H]1[C@H]32,-11444.615234375
C[N@@H+]1C([NH-])[C@]2(O)[C@H](O)[C@H]12,-12383.419921875
C#C[C@]12C[N@H+]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-9891.6201171875
O=COc1cnc[nH]1,-11284.5029296875
CO[C@@]12CO[C@]1(C#N)C2,-11913.755859375
CC1=C[C@@H]2C[C@H]1[C@@]21CO1,-10498.9912109375
C[N@@H+]1CC(=O)[C@@H]2O[C@@H]2C1,-11947.54296875
C[C@@H]1/C=C\C=C/C/C=C\1,-9522.63671875
O[C@H]1C=Cn2ncnc21,-11779.0068359375
NC(=O)[C@H]1[C@@H]2C=C[C@H]1O2,-11914.689453125
C1[C@H]2[N@@H+]1[C@@]13CC[C@@]21OC3,-10933.9453125
C#CC(=O)C1CC(=O)C1,-11445.123046875
C[C@@]1(O)CC[C@@H](NO)C1,-11979.9814453125
C[C@](O)(C=O)C[C@H]1CN1,-11979.900390625
C[C@H]1[C@@H](O)C[C@H]1O[CH+][NH-],-11980.0537109375
CC(=O)C1(C2CC2)CC1,-10532.810546875
CC(C)Nc1ccn[nH]1,-10866.583984375
O=C[C@@H]1[C@H](O)[C@@H]1[C@H]1CN1,-11946.5537109375
Nc1oc(=O)ccc1O,-12894.765625
CCNc1cc[nH]n1,-9797.53515625
C[C@H]1C=C[C@@H]2C(=O)C[N@@H+]21,-10937.41796875
CC1(C)CCC12CC2,-8518.4169921875
CCC1(C(=O)C#N)CC1,-10937.755859375
Oc1ccnc(O)n1,-11285.474609375
OC[C@H]1[C@H]2OC[C@]21CO,-12519.60546875
C[C@@H]1C[C@@H]2C[C@H](C1)O2,-9496.58203125
C[C@@H]1[C@@H]2[C@@H](C)[C@@H](C)[C@H]12,-8518.2451171875
C[C@H]1[C@H]2OC(=O)[C@]21C,-10442.0498046875
CO[C@H]1C[C@H]2NC(=O)[C@@H]12,-11947.6181640625
Nc1cnn(C2CC2)n1,-11270.04296875
CCCCc1ccc[nH]1,-9993.431640625
Nc1ccc(F)cc1N,-12029.892578125
C#C[C@@H]1CCCO[C@H]1[NH-],-10936.85546875
O=C[C@H]1[C@H]2N[C@@H]3[C@H]2O[C@H]13,-11913.5234375
O=CN1C[C@@]12C[N@H+]1C[C@H]12,-11372.619140625
CCCC([NH-])OC1CC1,-11002.52734375
C[C@H]1C[C@H]2CC=C[C@@H]1C2,-9556.1533203125
C#CC[C@H](O)CCOC,-11542.13671875
O=CC#C[C@@H]1OC[C@@H]1O,-12454.490234375
c1ncc2ocnc2n1,-11747.994140625
O=C[C@H]1C23OC12[C@H]3O,-11417.7109375
CC(=O)c1cncn1C,-11376.1376953125
O[C@@H]1[C@H](O)[C@]12C[C@H]1C[C@H]12,-11509.1240234375
Cn1nc(O)ncc1=O,-12790.1435546875
[NH-]C1NN=CC=CC1=O,-11778.4912109375
C1[C@@H]2[C@@H]3C[N@H+]1[C@H]2[C@@]31CN1,-10393.8173828125
C1O[C@@H]2CC3(CC3)[C@H]12,-9462.5810546875
C[C@@]12CCO[C@@H](CC1)O2,-11544.376953125
ON[C@@H]1C[C@@H]2[C@H]1C[C@@H]2O,-11945.8212890625
O=CN1C=CCC1=O,-10848.1181640625
CC[C@@H](O)CC(F)(F)F,-15526.6533203125
C[C@H]1[C@@H]2[C@H]3[N@@H+]2[CH+][NH2+][C@@]13C,-10395.5458984375
CC1=NC2(CCO1)CC2,-10970.4609375
CCC[C@@H](N)C#N,-8324.119140625
C[C@@H](O)[C@@H](O)CO,-10448.435546875
C#C[C@@H](C)C[C@H]1C[N@H+]1C,-9990.28515625
CNc1cc(C)ncn1,-10835.3671875
C#CC#C[C@H]1C[C@H]2C[N@H+]21,-9891.2607421875
C[C@]12[C@@H]3N[C@H]1[C@H]2O[C@H]3[NH-],-11373.4970703125
C[NH2+][CH+]OCCC(C)C,-11035.349609375
O[C@H]1[C@H]2CC3(COC3)[C@@H]12,-11509.166015625
COCC[NH2+][CH+]OC=O,-12958.32421875
O=CCOCC1(O)CC1,-12520.6826171875
c1nc2n(n1)CCCO2,-11812.296875
C[C@]12C[C@H]1[C@@H](O)C(=O)O2,-12489.599609375
N[C@]12C=CC[C@H]1OC2=O,-11916.080078125
CC1(C)O[C@H]2CO[C@]21C,-11542.896484375
Cc1cc(C)cc(N)c1,-9961.71875
C[C@]12CC=C[C@H]1[C@H]2CO,-10532.8828125
CC1=C[C@]2(CN2)C[C@H]1O,-10969.7138671875
CCC[C@H]1CCC[C@H]1C,-9621.2685546875
Cn1ccc(O)c1[NH-],-10306.3671875
NC1NCc2[nH]nnc21,-11674.515625
N#C[C@]12C[C@H]1[C@H]1CC[C@H]12,-9925.908203125
C[C@@H]1C(=O)[C@]2(CO)O[C@H]12,-12487.95703125
CC(=O)N1C[C@H]1C1CC1,-10969.66796875
OC1C=C2[C@@H](O)CN2N1,-12351.6064453125
CNC(=O)C1=NCCO1,-12386.103515625
N=C(C=O)N1CC(O)C1,-12384.3525390625
c1onc2c1CCO2,-10845.8388671875
O=c1oc2cn[nH]c2o1,-13298.1943359375
C[C@]12C[C@H]1C[N@H+]2CC#N,-10395.5498046875
C[C@H]1N[C@H]1C(C=O)C=O,-11947.484375
CO[CH+][NH2+][C@H]1C[C@H]1OC,-11979.228515625
C[C@H]1COC(CCO)[NH2+]1,-11981.0791015625
CNC1=C(NC)OCO1,-12385.1376953125
CCCNC(C=O)C=O,-11980.4619140625
N#C[C@@]12CC[C@@H]1C[C@@H]2O,-10937.0224609375
C[N@@H+]1[C@H]2[C@@H]1COC2(C)C,-11002.087890625
Cc1nc2c([nH]1)OCC2,-11375.1826171875
CC[C@@H](O)[C@H]1N[C@H]1C=O,-11979.9208984375
CC[C@@H](OC)[C@@]1(C)CN1,-11034.431640625
CC[N@H+]1C[C@]1(C)[C@H]1CO1,-11001.23046875
C1[C@@H]2c3n[nH]nc3O[C@H]12,-11777.8974609375
C[C@]12C[N@H+](C1)[C@H]1C[C@H]1O2,-10968.458984375
CO[C@@]12C[C@]1(C)C[C@H]2O,-11542.451171875
C[C@@]12CC[C@@H](CO1)C2=O,-11511.6845703125
NC(=O)c1cc[nH]n1,-10743.9462890625
CO[C@]12[C@@H]3C[C@H]1[C@@]2(C)O3,-11508.7705078125
OC[C@H]1C=C[C@H]2O[C@@H]12,-10441.19140625
COC[C@@H](C)C[C@@H](C)O,-11608.6611328125
C[C@@]1([C@H]2CCOC2)CO1,-11543.0888671875
CC[C@H](C#N)NCCO,-11439.55078125
CC1(C)O[C@]1(C)[C@H]1CO1,-11542.6220703125
C[C@H]1C[C@]2(O)C[C@H]1C2,-9496.599609375
O=CC[C@H]1OC[C@@]12CN2,-11946.5615234375
C[C@@]12C[C@H]3C(=O)[C@@H]1[C@H]32,-9430.7236328125
C[C@]12C[C@@](C)(O)[C@H]1[C@H]2O,-11542.9423828125
O=CC[C@@]12N[C@@H]1C[C@@H]2O,-11946.7783203125
C[NH2+][C@@H]1O[C@H]2CC[C@]21N,-11406.28125
Cn1cc(O)cn1,-9269.2490234375
C#C[C@H](C)C1CC(=O)C1,-10499.7587890625
C#C[C@]12C[C@@H]3[C@H](C1=O)[N@@H+]32,-10869.876953125
O[C@@]12C[C@H]3C[C@H]4[C@@H]1[N@H+]4[C@H]32,-10936.0078125
C#C[C@@H]1CNC(=O)C1,-9868.7060546875
CC1=CC(=O)[C@@H]2C[C@H]1O2,-11478.458984375
O=C1CC[C@@]12C[C@H]1C[N@H+]12,-10936.21484375
CNc1n[cH+]oc([NH-])n1,-12249.509765625
C[C@H]1C[C@H]1OCC#N,-9900.54296875
CNC(=O)N1[C@@H]2CC[C@@H]21,-11406.658203125
C#CC(=O)[C@@H](C)[C@H]1CO1,-11476.9208984375
CO[C@]12C[C@H]1[C@@H](O)[C@H]2C,-11542.326171875
O=C1CCCCCO1,-10475.615234375
C[C@]1(O)C[C@@]1(C)O,-9437.81640625
N#C[C@]1(O)C[C@H](NO)C1,-12350.8486328125
N#CCc1ncccn1,-10769.986328125
CC1=C[C@H](C)[C@]2(C)C[C@H]12,-9555.6142578125
C#CC(=O)[C@H]1C[C@H]2N[C@@H]12,-10902.5615234375
C#CCC#CC#CC=O,-10400.08984375
N#Cc1c(N)noc1N,-12216.2138671875
CC#Cc1ccoc1C,-10468.271484375
C#C[C@]12CO[C@@]1(C=O)C2,-11443.6220703125
O=C1CC[C@H]1C[NH+]1CC1,-10969.2255859375
[NH-][C@H]1OCCNCC1=O,-12384.93359375
COc1cccnc1F,-12570.392578125
[NH-][C@H]1[C@@H](N)[C@H]2C[NH2+][CH+][N@H+]21,-11269.9951171875
C1O[C@H]2C[C@H]2C[C@H]2C[C@@H]12,-10532.2607421875
C#CC1=C[C@H](C#N)NC1,-10330.5205078125
CC#C[C@@H](C)CCCO,-10565.021484375
CC1(C)CCCC(=O)O1,-11545.2412109375
C1=Cn2ncnc2CC1,-10802.0966796875
C[C@H]1COC([NH-])[C@H]1CO,-11981.2109375
O[C@H]1C[C@@]23OC[C@@H]2N[C@@H]13,-11945.6337890625
c1cc2ocnc2[nH]1,-10273.68359375
CN1C(=O)C[C@]1(C)C#N,-11375.4140625
C[C@H]1OC=NC[C@]1(C)O,-11981.0478515625
O[C@@]12COCC=C[C@@H]1C2,-11510.34765625
CC1(C)CC=C(C#N)C1,-9960.693359375
C[C@H]1C[C@H]2CC[C@@H](O)[C@H]21,-10565.779296875
ONc1ccc[cH+]nc1,-11340.85546875
C1C[C@]23N[C@H]4[C@@H]2OC[C@]143,-10933.7509765625
OC[C@H]1[C@H]2CO[C@@H]1OC2,-12521.2900390625
N#C[C@@]12C[C@@H]1N[C@@H]2CO,-11373.212890625
C#C[C@@]1(C)[C@H](C#N)[C@@H]1C,-9926.177734375
C#C[C@@H]1[NH2+]C(C)OC1=O,-11883.0439453125
CC[C@H]1CCC1(C)C,-8551.63671875
CC[C@@]1(CO)O[C@H]1C#N,-11947.4775390625
COC/C(=N/O)C(N)=[NH2+],-12853.1640625
C[C@H]1C[C@@H]2[C@@H]3[C@H]1[C@H]1[C@@H]3[N@H+]12,-9923.14453125
COc1conc1N,-11315.1767578125
CC[C@@]12C=C[C@H]3O[C@@H]1[C@H]32,-10499.197265625
CC[C@]12CO[C@@H](C)[C@H]1N2,-11002.4833984375
NC1=CC(=O)C[C@H]1O,-10880.0498046875
C[C@@]12N[C@@]3(C#N)[C@@H]1C[C@@H]23,-10361.798828125
C[C@@H]1C[C@H](C)[C@@H]1CC=O,-10565.833984375
C[N@H+]1C[C@H]1[C@H]1CCOC1,-11001.734375
C1=Nc2occc2CN1,-11342.8837890625
C1C[C@H]2C[C@@H]3O[C@]23CO1,-11509.9677734375
C#C[C@@H](COC)OC,-10472.6533203125
O=C1[C@@H]2[C@@H](O)[C@H]1C[C@H]2O,-12488.638671875
CC#Cc1ccon1,-9834.9326171875
O=C1N[C@H]2CCC[C@@H]1C2,-10971.8896484375
[NH-]C1ON=C(N)OC1=O,-13766.9150390625
C1[C@@H]2[NH2+]C3(CC3)[C@@H]3[C@H]1[N@H+]23,-10360.5712890625
C[C@H]1C(=O)NC12CC2,-9901.2177734375
CC[C@]12N[C@H]1[C@@H](C)[C@H]2O,-11001.7119140625
O=COCCC1(O)CC1,-12521.404296875
[NH-]C1C[NH2+][C@H]2[C@H]3C[C@H]3[N@@H+]12,-10799.724609375
O=C1N[C@H]2C[C@@]12[C@H]1CO1,-11914.2255859375
O=C[C@@H]1CC[C@@]2(O)C[C@@H]12,-11511.0322265625
C[C@@H](O)[C@]12C[C@H]1O[C@@H]2[NH-],-11947.013671875
C[C@H]1C[C@@H](C=O)[C@H]2C[N@H+]21,-10969.896484375
Cn1nc(O)c(CO)n1,-12821.82421875
C#CC1(C)CC=CC1,-8453.0126953125
O=C1C=CC(=O)C12CN2,-11883.1416015625
C1C[C@]23C[C@H]2O[C@@H]3CO1,-11509.814453125
C[C@@H]1[C@H](O)[C@@H]2[C@H](C=O)[C@H]12,-11510.15625
CC[C@@H](O)c1cocn1,-11948.7509765625
c1coc([C@H]2CCO2)c1,-11478.4130859375
[NH-]C1[C@@H](O)[C@H]2[C@@H](C=O)[N@@H+]12,-12350.939453125
C[C@]1(CO)C[C@@H]2C[C@@]21C,-10564.9345703125
C[C@@H](CC#N)C1CC1,-8923.3955078125
C[N@@H+]1C[C@H]2O[C@@]2(C=O)C1,-11947.4453125
CC#CCn1ccnc1,-10363.9423828125
C#C[C@H]1[C@H]2C=CC[N@H+]21,-8856.1796875
C[C@]12CC[C@H]1[C@H]1O[C@H]1C2,-10532.7822265625
C#C[C@@]1(O)C[C@@]1(N)C#N,-11340.12890625
C1C[C@@]23CC[C@H]2[C@@H]1OC3,-10532.2109375
OCCC#C[C@H]1C[C@H]1O,-11509.4013671875
C[C@H]1[C@H]2O[C@H]2[C@H]2C[N@H+]21,-9899.84375
C[C@H]1[C@@H](O)[C@H]1[C@@H](C)CO,-11575.5849609375
CCC[NH+]1CC(=O)C1,-9933.4208984375
C#C[C@]1(O)C[C@]2(C)O[C@H]12,-11476.18359375
C[C@H]1C[C@H]2[C@H]3O[C@H]3[C@H]2O1,-11509.94921875
CC[N@H+]1[C@H]2[C@H]3OC[C@@H]1[C@H]32,-10968.5400390625
O[C@H]1CC=CCC12CC2,-10533.083984375
C[C@@H](CO)[N@@H+]1[C@@H]2CC[C@@H]21,-11001.2685546875
CC1=COC([NH-])=C([NH-])N1,-11812.1904296875
Cc1[nH]c(=O)cnc1N,-11813.0703125
C#C[C@@]1(O)[C@@H]2OC[C@@H]21,-10406.6513671875
CO[C@]1(C)[C@@H]2C=CC[C@@H]21,-10532.720703125
C[C@H]1[C@H]2NC(=O)C[C@]21C,-10971.1572265625
O=Cc1ocnc1O,-11825.2802734375
Nc1noc(C=O)n1,-11720.3876953125
C[C@]12C[C@H](C1)[C@H]2CC=O,-10532.0458984375
C[C@]12COC[C@]13C[N@H+]2C3,-10966.953125
N#C[C@]12[C@@H]3C[C@H]1[C@H]2O3,-9834.13671875
Cc1cncn1C(C)C,-10430.4716796875
C#C[C@H](O)C[C@H](C)OC,-11542.20703125
C[C@H]1CNc2nn[nH]c21,-11270.0849609375
C[C@@H]1[C@@H]2O[C@H]1C(=O)C2=O,-12455.830078125
O=CN1[C@@H]2[C@@H](CO)C[C@@H]21,-11946.8134765625
OCC[C@@]1(C2CC2)CO1,-11542.373046875
C[C@@]1([C@@]2(C#N)CO2)CO1,-11914.2470703125
OC1(C2=NCCO2)CC1,-11947.857421875
C[C@]12O[C@H]1[C@H]1C[C@@H]2O1,-10440.2939453125
C[C@]12COC[C@@H](O)[C@H]1N2,-11979.8154296875
CO[C@H]1C[C@]1(C)C(C)C,-10597.8857421875
C[C@@]12N[C@H]3[C@H](O)[C@@H]1N[C@H]32,-11405.208984375
Cc1[nH]c(N)cc1CO,-11407.71875
CC[N@H+]1C[C@H]1[C@H]1C[C@H]1C,-10023.6201171875
CCCC1[NH2+]C[C@@H](C)O1,-11003.697265625
C[C@H]1[C@H]2C[C@](C)(C2)[C@H]1O,-10565.6689453125
C[C@@H]1C[C@H](C)[C@H](O)[C@@H]1O,-11576.634765625
O=C1C=CC=C[C@@H](O)C1,-11478.8935546875
O=CCCCC=O,-9406.001953125
C#C[C@]1(N)CCOC1[NH-],-11373.6025390625
O=CCNC1COC1,-10910.5
N[C@@H]1C=C(NO)C[C@H]1O,-12384.2861328125
C[N@@H+]1CC2(CC2)[C@H]1C#N,-10395.6201171875
COC([NH-])C(=O)CCO,-12958.7001953125
CCCc1nn[nH]n1,-10233.978515625
C[C@H]1COC[C@@]2(C)C[C@@H]12,-10565.6845703125
C1[C@@H]2C[C@H]3[C@H]4[C@@H]2C[C@@H]1[C@@H]34,-9523.021484375
C[C@H]1Cn2ncnc2O1,-11812.037109375
CC1=C[C@@H](O)C2(CC2)C1,-10533.1484375
C[C@@]12C[C@@H]3[C@H]4O[C@@H]3[C@@H]1[C@H]42,-10499.880859375
N#C[C@@H]1C[C@@H]1C(N)=O,-10306.2880859375
C[C@H]1O[C@H]2[C@@H]1[C@]2(C)CO,-11542.310546875
C#C[C@H]1[C@H]2[C@@H](C)[C@@H]1[N@H+]2C,-9956.201171875
c1n[nH]c2c1COCO2,-12352.546875
[NH-]C1CC2(CCC2)CO1,-10970.3974609375
C[NH2+]C1NC(=O)N2C[C@@H]12,-11811.9541015625
C[C@H]1CO[C@H]1C(C)(C)C,-10598.060546875
C[C@H]1NCC1=O,-7795.458984375
O[C@H]1C[C@H]2[C@@H]1OC21CC1,-11509.3046875
C[C@H]1CC(C=O)=CC1=O,-11479.71484375
C[C@]12CC[C@@H]3[C@H]1C=C[C@@H]32,-9522.271484375
C1C[C@H]([C@H]2CO2)OCO1,-12520.7138671875
O[C@]12C[C@@H]3[C@H]1[N@@H+]3C2,-8829.923828125
O=C[C@H](O)c1c[nH]cn1,-12353.375
[NH-]C1NC=CN=CC1=O,-11779.3544921875
O=C[C@H]1[C@H]2CC(=O)O[C@@H]12,-12457.0302734375
NC(=O)[C@]12C[C@H]1NC2=O,-12353.06640625
C1=C[C@@H]2[C@H](OC1)[C@@H]1C[N@H+]21,-10935.9306640625
N#C[C@]1(O)C[C@]2(CO2)C1,-11914.4560546875
C#C[C@H]1C[C@]12C=CCC2,-9489.0146484375
C[C@@H]1[C@H](C)[N@@H+]1CC=O,-9932.9716796875
CC(C)CC(=O)CC=O,-11544.513671875
CC#C[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,-9488.021484375
O[C@H]1[C@H]2CC[C@]21[NH+]1CC1,-10968.03125
N#C[C@H](O)[C@H]1C[C@H]2C[C@H]21,-10936.61328125
O=C1[C@@H](O)C=C[C@H]2N[C@@H]12,-11914.9990234375
O=C[C@]12[C@@H]3[C@@H]4[C@H]1C[N@@H+]4[C@@H]32,-10902.359375
O=C1O[C@H]2CO[C@H]2C1=O,-13434.37890625
C[C@H]1CCC[C@H]2O[C@@]12C,-10566.13671875
Nc1[nH]c(CO)nc1O,-12822.5751953125
O=CN1C[C@H]2CC[C@@H]1C2,-10971.33984375
C[C@H]1[C@@H]2[C@H]3[C@H](O)[C@@H]2[C@]31C,-10531.12890625
C#C[C@]12C[N@H+]1[C@H]1CO[C@H]12,-10901.3994140625
CO[C@@]1(C(C)C)C[C@H]1O,-11575.2861328125
CC[C@H]1[C@H]2CC[C@@H](C)[C@H]21,-9588.0849609375
COc1nnn(C)c1N,-12280.4951171875
C#CCO[C@@H]1C=CCO1,-11476.9736328125
c1noc(C2CCC2)n1,-11374.2333984375
[NH-]C1N=C(N)C(N)=NO1,-12685.0205078125
N#C[C@@H](CN)NC1CC1,-10865.33984375
C[C@@H]([NH-])OC(=O)C#N,-11284.048828125
CC#CC(=O)NC=N,-10305.25
O=C1Cn2cccc2N1,-11343.642578125
C#C[C@](O)(C#N)[C@H]1CN1,-11339.6982421875
CNc1cc(CO)co1,-11948.1630859375
O=C[C@@]12O[C@H]3C[C@@H]1O[C@H]32,-12454.68359375
N#C[C@H](O)C1C23CC12O3,-11913.1015625
C[C@@]12O[C@H]3CO[C@@H]1[C@H]32,-10440.685546875
O=C1C=C[C@@H]([NH+]2CC2)C1,-10937.3095703125
CC[C@H]1[C@H]2OC[C@@H](C)[C@@H]12,-10565.439453125
CCO[C@H]1C[C@@]12CCO2,-11542.2177734375
O=C[C@@]1(O)C(=O)[C@@H]2C[C@@H]21,-12455.904296875
O[C@H]1C[C@H]2[C@H]3C[C@]1(O)[C@H]32,-11510.2421875
CC(=O)N1[C@@H]2[C@@H](C)C[C@@H]21,-10969.681640625
C[N@@H+]1C[C@H]2OC([NH-])C[C@H]21,-11406.9150390625
Cc1cnc(C(N)=O)[nH]1,-11813.86328125
C#C[C@@H](C#N)C(F)(F)F,-14853.9599609375
C#C[C@H]1O[C@H]2CCC=C21,-10465.7451171875
C#C[C@H]1[C@H]2[N@@H+]1C[C@@]21CN1,-10360.50390625
Nc1cnon1,-8635.7744140625
C[C@@]12CC[C@]13C[C@@H](C3)O2,-10531.4775390625
CC[NH2+][CH+]OCCCO,-12012.7412109375
C[C@@H]1C(=O)OC[C@@H]1O,-11453.6552734375
CC[C@@]1(C#N)NC1(C)C,-10429.228515625
C[C@H]1N[C@H]1C#CCO,-9899.224609375
Cc1nc(=O)cc[nH]1,-10307.1533203125
O=CC(=O)NC1COC1,-12925.9296875
[NH-]C1OCCC12COC2,-11947.783203125
C1C[C@@]23CO[C@@H]2C[N@@H+]13,-9898.9091796875
O=c1ncccc(O)n1,-12320.8994140625
C[C@@]12[C@H]3O[C@@H]1CC[C@]32C,-10532.513671875
C1=C2CCC=C2[C@@H]2N[C@H]12,-9926.658203125
C#CC[C@H](C)C[NH+]1CC1,-9990.3720703125
O=C(CO)C1=CCOC1,-12488.796875
C#C[C@@H]1CN[C@@]1(C)C#N,-10362.5927734375
C[N@H+]1[C@@H]2C[C@H]1[C@@H]2OC=O,-11946.001953125
CNc1no[cH+]cc1[NH-],-11810.8876953125
OCC[C@H]1[C@H]2CCO[C@H]21,-11542.9111328125
NC(=O)[C@H]1C[C@H]2CO[C@H]21,-11947.830078125
C[C@H]1N[C@H]1[C@H]1O[C@H]2C[C@@H]12,-10967.9716796875
O=CC1N[C@@H]2[C@H](O)[C@@H]2[NH2+]1,-12352.037109375
O=C1NC[C@H]2[C@H]3N[C@H]3[C@@H]12,-11374.0986328125
OC[C@@]1(O)C[C@@]2(O)C[C@@H]12,-12520.181640625
C#C[C@@H](C#N)[C@@H]1O[C@@H]1C,-10903.2109375
N#C[C@H](O)[C@@H](O)C#N,-11283.185546875
[NH-][CH+]O[C@@H]1C[C@@H]2C[C@@]21O,-11946.775390625
O=C[C@H]1[C@H]2C=CC(=O)[C@H]21,-11446.169921875
C[C@]12CO[C@H]1C[C@H]2C=O,-11510.224609375
C1O[C@H]2CC3(CC3)C[C@@H]12,-10532.615234375
C[C@H]1CC(=O)CC12CC2,-10533.759765625
O=CC[C@@]12CCC[C@@H]1C2,-10533.4814453125
CC1=C[C@@H]2[C@H]3CC[C@@H]2[C@@H]13,-9522.328125
O=Cc1cccnc1,-9837.591796875
N#C[C@@H](O)CC[C@H]1CO1,-11947.3564453125
CC#CC[C@H]1C[C@@H](C)O1,-10532.12890625
C[C@@]12[C@@H]3O[C@H]4C[N@@H+]([C@@H]31)[C@H]42,-10935.484375
CC(=O)Cc1cnon1,-12351.75390625
CC[C@H]1O[C@@H](C)[C@H]1O,-10506.87109375
C[C@@H](O)CC1CC=CC1,-10566.0986328125
O=CC#CC1CC1,-8361.3984375
OCC1OCCO1,-10415.84765625
CC1(C)C[C@@H]2O[C@H]1[C@H]2O,-11543.0390625
C[C@]12C[C@H]1[C@@H](O)CC2=O,-11511.546875
C[C@H]1[C@@H](O)[C@@]2(C)[C@@H](C)[N@@H+]12,-11001.470703125
OC[C@@]12C=C[C@@H](CC1)O2,-11510.8505859375
CC#Cc1c[nH]nc1N,-10800.892578125
O=C1NC=N[C@H]2C[C@H]2O1,-12352.8115234375
O=C[C@]1(CO)CO[CH+][NH2+]1,-12926.0068359375
C[C@@]12C[C@@]3(O)C[N@@H+]1[C@H]32,-9899.23046875
C[C@@]12C[C@H]3CC[C@]1(O)[C@H]32,-10532.6591796875
N#C[C@H]1[C@H]2[C@H]3C[NH2+][C@@H]1[N@@H+]23,-10765.4375
Oc1nc2c(o1)C=CC2,-11883.478515625
CC1=CC(=O)[C@H]2C[C@@]12C,-10501.33984375
C#C[C@@H]1COC([NH2+]C)N1,-11373.646484375
C#CC[C@@]12C[C@H](O)[C@@H]1O2,-11476.1396484375
C[C@]12O[C@@]1(C)[C@@H]1C[C@@]12O,-11509.5322265625
CCC1[NH2+][C@H]2[C@@H](O)[C@H]2O1,-11947.779296875
C[C@@]1(CO)OC12CCC2,-11542.8330078125
O=c1ocncc1O,-11825.482421875
COC[C@@]1(C)C[C@H]2O[C@H]21,-11542.140625
O=C1C[C@H]2[C@@H]3[N@H+]4C[C@@]13[C@@H]24,-10902.0400390625
CC(C)[NH+]1CC(NO)C1,-11437.7919921875
C[C@@H]1C=CCNC(=O)N1,-11408.1630859375
OCCC1=CCCCC1,-10566.2060546875
C[NH2+][CH+]O[C@@H](C)CCO,-12012.9560546875
C#C[C@]1([C@]2(C)CN2)CO1,-10934.990234375
COC(=O)[C@@]1(C#N)CO1,-12893.2744140625
O=C1C[C@H]2[C@H]3C[C@H]3O[C@@H]12,-11477.869140625
CC(=O)OC[C@H]1CCO1,-12521.8349609375
