smiles,G
[NH-]C1O[C@@]2(C=O)CN[C@@H]12,-12352.2646484375
O[C@H]1CC12C13CC12O3,-10439.91796875
C#C[C@@]12C=C[C@H]3[C@@H]1C[N@H+]32,-9891.9091796875
CC1(C#N)C23CC12O3,-9867.7373046875
O=CCCC1(O)CCC1,-11544.7666015625
COC(=O)[C@@H]1C=CCN1,-11949.7080078125
O=C1[CH-][C@H]2C[C@@H]3[C@H]2N13,-9833.849609375
C[C@H]1[C@@H]2C(NO)[C@H]1[C@@H]2C,-10968.228515625
C/N=C(/OC)N(C)C=O,-12419.2900390625
CC[C@H]1CCCNC1=O,-11005.4794921875
CC1([C@H]2CO2)CCCC1,-10566.7861328125
C[C@]12C[C@H]1C[C@H]1CC[C@H]12,-9556.17578125
C[N@H+]1[C@@H]2C[C@H]1[C@@H]2NC=O,-11406.3369140625
N#C[C@@]1(O)[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,-11881.3203125
CCCC(CO)CCC,-10632.5869140625
O[C@H]1C[N@H+]2C[C@H]2[C@H]2O[C@H]21,-11947.44140625
CNC(=O)N(C)C=N,-10809.9384765625
CCCC[C@H]1C[C@H]1CC,-9621.8994140625
C#C[C@@H]1CC[C@H](C)C1=O,-10501.6494140625
CC(C)(O)[C@H]1CO[C@H]1[NH-],-11981.8935546875
C#Cc1n[nH+]c(NC)[nH]1,-11238.154296875
C#CC1=C(NO)CN[CH+]1,-11341.05078125
CC/N=C(\N)C(=O)OC,-12419.7109375
COCC#CC(C)C,-9496.990234375
O=C1NC(=O)[C@H](O)[C@@H]1O,-13906.4599609375
CCOCCC(C)C,-9563.4248046875
OCC[C@@]1(O)C[C@H]2N[C@H]21,-11980.080078125
CC(C)(C)[C@H]1O[C@H]1C=O,-11544.4580078125
O=CC[C@H]1C[C@@H](CO)C1,-11544.609375
C[C@@]1(CO)C[N@H+]1CC#N,-11407.51171875
N#C[C@H]1[C@@H]2C[N@H+]1[C@H]2C=O,-11340.73828125
C#C[C@]12C[N@@H+]3[C@H]([C@@H]1C)[C@@H]32,-9925.2294921875
CO[C@@H]1[C@H](C)O[C@@H]1C,-10507.810546875
Cc1[nH]nc(N)c1O,-10776.587890625
O=C1[C@H]2CC[N@H+]2C12CC2,-10937.3095703125
C#C[C@H]1O[C@@H]2[C@H]1[N@@H+]1C[C@H]21,-10902.28515625
C#C[C@@]12CO[C@@H]1C2,-8361.111328125
Nc1cccc(O)c1N,-11377.2958984375
C[C@H]1NCCCC1=O,-9935.5380859375
C1OC[C@H]2[C@H]3O[C@@H]1O[C@@H]23,-12489.091796875
C[C@H]1OC(C)(C)[C@H]1C=O,-11544.9189453125
COC(=O)C(=O)NC=N,-13365.31640625
O=CN[C@@H](C=O)CO,-11891.2880859375
C[C@@]12[C@@H](O)[C@H]3[N@@H+]1C[C@]32O,-11946.474609375
CCCC#CC(=O)C#N,-10905.8330078125
C1O[C@H]2[NH2+]C3(CC3)C[C@@H]12,-10937.3994140625
C#CCc1occc1N,-10905.5
C#C[C@@H]1CC=CNC1=O,-10906.13671875
C[C@H]1CCCC[C@@H]([NH-])O1,-11004.5029296875
C[NH2+][C@@H]1CC=CCCO1,-10971.345703125
C1=C[C@H]2CCC[C@@H]2CC1,-9557.2626953125
O[C@H]1C=C[C@H]2C34OC23[C@H]14,-11477.4814453125
CC#C[C@@H](O)C1(O)CC1,-11510.91015625
C[C@H]1[C@H]2C[C@H]2OC1(C)C,-10566.8330078125
CC[C@@H]1C[C@H](CC)C1=O,-10567.5986328125
CC[C@]12O[C@H]1C[N@H+]1C[C@H]12,-10970.1640625
N#CC(=O)n1ncnn1,-12620.7080078125
CC(=O)[C@H](O)[C@@H]1O[C@@H]1C,-12522.701171875
O[C@]12C[N@@H+]3[C@H]1C=C[C@@H]32,-9867.0966796875
O=C1COC[C@H]2CN12,-10879.6796875
CCOC[C@@H](C)OCC,-11610.0478515625
CC[C@]12C[N@H+]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-9959.1201171875
O=CC[C@H]1CCC1=O,-10443.482421875
C[C@H]1[C@H]2C[C@H]3O[C@@H]1[C@@]23C,-10533.158203125
O=C1CCC=C[C@@H]1CO,-11512.8046875
C[C@@H](C#N)c1ccn[nH]1,-10802.9736328125
C1O[C@H]2OC[C@H]3C[C@@H]1[C@H]32,-11512.1083984375
C[C@]12[C@@H]3[C@@H]4[C@@H]5[C@H]1[C@H]2[C@H]3[N@@H+]54,-9926.02734375
CC[C@]12C[C@H]1[C@H](C#N)N2,-10396.8916015625
CC(=O)C1(CC=O)CC1,-11512.6064453125
C[C@]1(C#N)[C@@H]2C[C@H]1[C@@H]2O,-10937.2587890625
C[NH2+][C@H]1CC(C=O)C1=O,-11947.7470703125
O[C@@]12CCNC1[NH2+]CC2,-11408.7236328125
Nc1cc[nH]c1OC=O,-12354.5126953125
OCC[C@H]1OC[C@@]12CO2,-12521.130859375
C[C@@]12CC[C@H]3[C@@H](O)[C@@H]1[N@H+]32,-10970.482421875
C[C@@]12C[C@]1(O)C1(CC1)O2,-11510.435546875
OC[C@@]1(O)C[N@H+]2C[C@H]21,-10910.8974609375
N#C[C@]12CCC=C1CC2,-9928.005859375
Nc1[nH]nc2ncoc12,-12216.9169921875
C#CCC[C@H]1CCOC1,-10533.525390625
CC[C@H]1CC([NH-])N1C=O,-11408.9736328125
N#C[C@H]1C[C@H]2[NH2+]CC[N@@H+]12,-10801.708984375
CCn1nc(N)cc1N,-11304.8447265625
C[C@H]1[C@]2(C)C[C@@]1(C#N)C2,-9960.123046875
C#CCOCC1(C)CC1,-10532.6435546875
CC[C@@H](C)[C@H]1O[C@H]1CC,-10599.5068359375
O=CN1[C@H]2[C@H]3C[NH2+][C@@H]1[C@H]32,-11339.578125
[NH-]c1[nH+]cc(N)[nH]c1=O,-12250.857421875
O=CCc1ncccn1,-11344.544921875
c1noc(C[C@H]2CO2)n1,-12352.7119140625
CC[C@@](O)(C#N)C1CC1,-10971.1708984375
C#C[C@](C)(OC)[C@H]1CO1,-11510.0419921875
O[C@@H]1[C@@H]2C[C@H]1OCO2,-11452.45703125
CC[C@@]1(O)CO[C@H]1C,-10507.986328125
C[C@]12C[C@H]1CCOCO2,-11544.4248046875
C[C@@]12CC[C@@H](C1)OC2=O,-11513.810546875
C1C[C@@]2(O1)[C@H]1[C@@H]3C[N@@H+]3[C@H]12,-10935.8125
C[C@H]1OC=NCCC1=O,-11949.55859375
CCCn1ncnc1N,-11305.2109375
CC[C@]12C[C@H](C1)[C@]21CC1,-9554.7001953125
C[C@H]1CCOC[C@H]1C=O,-11545.2646484375
OC[C@H]1[C@H]2[C@H](O)[C@@H]3[C@H]2[N@@H+]31,-11946.556640625
C[C@H]1C[C@@H]2O[C@H]1OC2[NH-],-11949.712890625
C[C@H]1NC(=O)OC1[NH-],-11318.8623046875
C#C[C@@]1(C#N)CN[CH+][NH2+]1,-10768.498046875
C[C@H]1[C@H]2C[C@@H](CC#N)[N@H+]21,-10396.638671875
O=C[C@]12[C@@H]3[C@@H]4O[C@H]1[C@H]2[C@@H]43,-11445.3369140625
CC[C@H]1COC[C@@H](O)C1,-11577.7021484375
CC[C@@]1(C)CC(=O)O1,-10476.904296875
O=C1CC=C2CC[C@H]2O1,-11480.12109375
O=COCc1ncc[nH]1,-12354.923828125
C(#CC1CC1)C1CC1,-8453.244140625
C[C@H]1[NH2+][CH+][NH+](C)C1[NH-],-9798.951171875
CCC/N=C/NC(N)=O,-11879.255859375
C1CC2(C1)C[C@@H]1C[C@H]2O1,-10533.287109375
Cc1nc(N)c(C=O)o1,-12355.0146484375
CC[C@H]1CC[C@H](OC)C1,-10599.9765625
Cc1ccc(C=O)nc1,-10907.8828125
CC1=C[C@H](C)C(=O)CC1,-10535.5341796875
C[C@]12[C@@H]3C[N@@H+]4[C@H]1[C@@H]4[C@@]32C,-9959.353515625
C#C[C@H](C)[NH2+][CH+]OCC,-10970.2998046875
CC1=CC[C@@H](O)CCC1,-10567.4248046875
C#CCC[C@]1(CC)CO1,-10532.9189453125
[NH-]C1CC=CC(=O)N1,-10308.0830078125
CC[C@@H](O)[C@H]1O[C@H]1C,-10507.9375
C#C[C@@H]1OC[C@]1(O)CO,-12488.056640625
CN(C)C(=O)CO,-9876.951171875
C[C@@H](OC1CC1)[C@H]1CO1,-11543.365234375
CO[C@@H]1C=CC2(CC2)O1,-11511.57421875
N#CC[C@@]12C[N@@H+]1C[C@@H]2O,-11374.4931640625
C[C@H]1CCC2(CC2)O1,-9497.86328125
Nc1nc2n(n1)[CH+]N=[NH+]2,-12113.244140625
N#CC[C@]12CC[C@H]1CC2,-9960.53515625
C#CC[C@](C)(CO)OC,-11543.4765625
CC1=CC(=O)OC[C@@H]1C,-11513.6328125
C#CC1(C(N)=O)COC1,-11915.666015625
CN(C=O)C[C@@]1(C)CN1,-11440.8232421875
C[C@@H](O)c1cnon1,-11315.8125
N#C[C@]1(N)C[C@@H](O)C1,-10338.9052734375
C#CC(C#C)(C#N)C=O,-10838.4384765625
C1=NC[C@H]2O[C@H]2CO1,-10879.1884765625
[NH-]C1Cc2onnc2N1,-12215.955078125
C#C[C@@]1(C)[C@@H]2C[C@@H]3[C@H]1[N@@H+]32,-9925.3251953125
CC(C)[C@@H](O)C#CC#N,-10938.298828125
Cc1ncoc1/N=C/N,-11813.833984375
C[C@@H](C=O)[C@@H](O)CCO,-12555.3427734375
Nc1cn2ncoc2n1,-12217.009765625
[NH-][CH+]OCC(=O)C1CC1,-11949.0009765625
C[C@H]1C[C@@]12CCOC2=O,-11513.2529296875
Cc1c[nH]c(C)c1O,-9903.3232421875
ON[C@H]1[C@H](O)[C@@H]2C[C@@H]21,-10877.7568359375
C[NH2+][C@@H]1[C@H]2[C@H]3[NH2+][CH+][N@@H+]1[C@H]32,-10800.3916015625
C[C@H]1OCOC[C@H]2N[C@H]21,-11980.8544921875
C[C@@H]1[N@@H+]2[C@@H]([C@@H]2C)C1(C)C,-10024.99609375
CO[C@@H](C#N)C1CCC1,-10970.9462890625
c1ncc2nnoc2n1,-12184.4248046875
O[C@H]1CO[C@@H]2CC[C@H]1O2,-12522.9404296875
CCC(CC)OC1CC1,-10599.2177734375
Cn1ncc(CO)n1,-10776.0654296875
O[C@@]12CC=C[C@@H]1CCC2,-10534.9580078125
O=C1C[C@H]2C[C@@H](C1)C2,-9465.7353515625
C[C@@H]1[C@H](C)COC[C@@H]1C,-10600.0419921875
CC[C@]1(O)C[C@@H]2N[C@@H]2C1,-11003.546875
O=C1CC=C2[C@@H]1C[C@@H]2O,-11479.1005859375
C#C[C@@H]1CNC(=O)C1=O,-11884.0322265625
C[C@H]1C[C@]12C[C@H](C)C2,-8519.603515625
Cc1occ(C=O)c1N,-11917.51171875
C1[C@H]2[C@@H]3C[C@@]4(CO[C@@H]24)[C@H]13,-10499.24609375
O=Cn1cccn1,-9238.1787109375
C1CC1[C@]12C[N@H+]1[C@H]1C[C@H]12,-9957.7783203125
C[C@@]1(CC=O)COC1=O,-12490.916015625
CCC[C@@H]1C(=O)C[C@@H]1C,-10567.5341796875
CO[C@@H](C)COCC=O,-12554.966796875
OC[C@H]1[C@H]2[C@H]3C[C@@H]1[C@@]23O,-11510.103515625
O=C1CCCNC12CC2,-10971.517578125
OCCNc1ccon1,-12385.5
CO[C@@]12CN3C(=O)[C@@H]1[C@H]32,-11914.51953125
O[C@H]1[C@H]2OC[C@H]3N[C@H]3[C@@H]12,-11947.5654296875
O[C@@]12COCO[C@@H]1C2,-11452.7158203125
O=c1[nH]cc(N2CC2)[nH]1,-11813.0458984375
C[C@@]12C[N@H+]3CC[C@@H](O1)[C@H]32,-10970.3369140625
Cc1nc(O)c(C=O)o1,-12895.8837890625
C[C@H]1NC[C@H]2N[C@H]2C1=O,-11407.8564453125
C[C@]12CO[C@H](C1)C21CC1,-10533.19921875
CC1=CCCCC(=O)N1,-10972.76171875
C#CCCOC(=O)C#C,-11445.591796875
CC#C[C@]12C[C@H](C1)[C@H]2C,-9521.9794921875
OCCCc1c[nH]cn1,-11409.1298828125
O=C(CO)[C@@]12CC[N@@H+]1C2,-11948.0986328125
C[C@H]1CCC(C)(C)[C@H]1O,-10600.23046875
OC[C@H]1N[C@@]12CC[C@H]2O,-11980.4384765625
CCc1conc1N,-10339.12109375
C[C@H]1C[C@H]2CCC(=O)[C@H]21,-10534.9892578125
OCC[C@@]1([C@H]2CN2)CO1,-11980.060546875
C[C@@H](O)[C@@H]1C(=O)N2C[C@H]12,-11948.4287109375
COC(C)[NH2+]C[C@H]1CO1,-11981.1865234375
O=c1[nH]c2c(o1)CNC2,-12354.28515625
C[CH+]1C=NOC([NH-])=C1N,-11812.4931640625
CO[C@@H](C)[C@@]1(C)C[C@H]1C,-10599.1689453125
CC#C[C@@]12CC=C[C@@H]1C2,-9490.484375
C#C[C@@H](C)COC(C)=O,-11512.4345703125
CCO[C@H]1CC[N@H+]2C[C@@H]12,-11003.1728515625
CC(=O)[C@H]1[C@H]2C=CC[N@H+]21,-10938.1875
C[C@@H]1C[C@]1(C)[C@@H](C)C#N,-9993.7744140625
N#Cc1cncnn1,-10137.390625
C[C@H]1[C@H]2CCCC[C@]21O,-10566.97265625
C[N@H+]1[C@H]2[C@@]3(C)O[C@H]3[C@]21C,-10968.6552734375
COC[C@H]1CC[C@H]1O,-10507.5810546875
c1[nH]nnc1CC1CC1,-10834.2529296875
CC(=O)C(=O)[C@H]1C[C@H]1O,-12490.484375
CC(C)[C@@H](C=O)[C@@H](C)O,-11577.8974609375
C[C@@]1(C=O)CC(=O)O1,-11421.9189453125
C[C@@]1(C=O)C[C@]2(C)N[C@H]12,-10970.5986328125
C#C[C@@H]1[C@H](O)C12CCC2,-10499.8212890625
C1C[C@@H]2[C@@H](C[C@@H]3C[N@@H+]32)O1,-10970.8173828125
N#C[C@H]1C[C@H]2OCC[C@@H]12,-10938.8212890625
Cc1nccnc1CO,-11376.802734375
N#C[C@@H]1CC[C@@H]1C#N,-9296.2939453125
CC#C[C@@]1(C(N)=O)CO1,-11916.0537109375
C[C@@H](CO)[C@]12CC[C@H]1O2,-11543.6884765625
C[N@@H+]1[C@@H]2[C@H](C#N)CC[C@@H]21,-10397.439453125
C[C@H]1OC(=O)NCC1=O,-12928.7080078125
C[C@H](C=O)NC=O,-9844.6025390625
O=C1CNC(=O)[C@@H](O)C1,-12928.5302734375
C1=C[C@H]2C[C@]23CC[C@H]1O3,-10500.9599609375
C1=C2C[C@@H]3O[C@]23CCC1,-10500.771484375
c1nnn2c1OCC2,-10742.8984375
CC[C@H]1C[N@H+]2C[C@@]12C#N,-10396.84765625
C[C@H]1Cc2[nH]ncc2N1,-10834.837890625
C(#CC1CC1)C[NH+]1CC1,-9958.5849609375
C[C@H]1[C@H]2CCC(=O)C[C@@H]12,-10534.859375
CCOC(=O)CC1CC1,-11545.6171875
C[C@H]1C[C@@H]2C=C[C@@]1(C)O2,-10534.451171875
CC[C@H]1[C@H]2C(=O)C[N@H+]21,-9901.3134765625
CC#C[C@@H](O)[C@@]1(C)CO1,-11510.916015625
C[N@H+]1[C@@H]2C[C@H]1[C@@H]2C(=O)[O-],-11946.63671875
C1=NCc2[nH]nnc2N1,-11676.021484375
C#C[C@@H]1N[C@@H](C#N)C1=O,-11308.951171875
C[NH2+][CH+]OC(=O)CN,-11350.310546875
CO[C@@H](C)C[C@@H](O)CO,-12587.6611328125
O=C1C[C@H](CO)N=CN1,-12387.353515625
O[C@@H]1[C@H](O)[C@]12CCOC2,-12521.796875
C[C@H]1C[C@@H](CC=O)O1,-10475.6513671875
C[C@H]1C(=O)CC12CC2,-9465.0712890625
O=CC(=O)C1=NCCO1,-12894.748046875
Cc1cc(C)n(C)c1N,-10431.529296875
c1onc2c1CCCO2,-11916.4267578125
CCOC1[NH2+][C@H]2C[C@@H]1C2,-10970.671875
C[C@H]1NC1(C#N)C#N,-9732.6689453125
C1O[C@@]23C[C@H]4C[C@@]12N[C@H]43,-10935.666015625
C#C[C@@]12O[C@H]3C[C@@H]1O[C@H]32,-11444.123046875
CC[C@@H]1C=CCO1,-8428.9404296875
O=CCN[C@H]1COC1=O,-12927.1748046875
N#CCCc1cc[nH]n1,-10803.095703125
OC[C@H]1Cc2nccn21,-11375.34375
NC(=O)Cn1ncnn1,-12686.861328125
CC[C@H]1OC12CCCC2,-10567.162109375
O=CCn1nn[nH]c1=O,-13227.404296875
C[C@H]1CC(=O)[C@H]1O,-9406.7412109375
CC1(CO)CC1,-7391.93212890625
C#CC[C@H](C)[C@H]1CO1,-9463.7265625
C#Cc1ccc(OC)[nH]1,-10905.791015625
C[C@H]1O[C@H]1CCC1CC1,-10566.1943359375
N#CCNC1COC1,-10338.2509765625
C[C@@H](O)[C@]12CC[C@H]1O2,-10474.62109375
c1cnc([C@H]2CO2)cn1,-11343.3291015625
[CH+]1[NH2+][C@]23[C@@H](O1)[C@@H]1C24OC143,-11880.0498046875
CC1=C[C@H]2O[C@H]3C[C@@H]1[C@H]32,-10500.962890625
C[C@]12C=C[C@@]3(CO[C@H]13)N2,-10934.236328125
COC[C@@H](O)CO[CH+][NH-],-12991.70703125
O[C@H]1CCO[C@H]2C[C@H]21,-10475.1416015625
N#C[C@@H]1COC[C@@H]1N,-10339.2607421875
CCC#CC(=O)CCO,-11511.9150390625
CC[C@H]1N[C@H]1CNC=O,-11441.005859375
C[C@H]1C=CC[C@H]2C[C@@H]1C2,-9556.533203125
N#C[C@H](O)CCCO,-10912.7353515625
CCC[NH2+]C1OC=CO1,-11949.4609375
O=C1CCC[C@H]2CC[C@@H]12,-10534.9384765625
C[C@]12C(=O)[C@@H]3[C@H]4[C@H]([C@H]41)[C@@H]32,-10467.3125
CC1(C)C=C[C@@H]2C[C@@]21C,-9556.546875
CO[C@@H](CO)C1CCC1,-11576.70703125
C#C[C@@]12C[C@H]3[C@@H]1[N@@H+]2[C@H]3C,-9925.265625
C#CC#Cc1ccno1,-10838.8916015625
Oc1noc([C@H]2CN2)n1,-12789.6748046875
COCC(=O)C1COC1,-12521.9423828125
Cn1cnc(=O)cc1O,-12354.9296875
C1[C@H]2O[C@H]2[C@]23CO[C@]12C3,-11477.2734375
Nc1cc(=O)occ1F,-13549.525390625
CC(C)[C@H]1O[CH+][NH2+][C@H]1C,-11004.5224609375
O=C1C[C@@]23CC[C@@H](O2)[C@@H]13,-11478.2783203125
C#C[C@@H]1OC([NH-])=C[C@H]1N,-11342.48046875
C1C[C@@H]2[C@H]([NH2+]1)OC21CC1,-10937.353515625
CCCc1onnc1O,-12385.7158203125
c1noc2c1[C@H]1C[C@H]1O2,-11882.5458984375
CC[C@@H]1[C@H]2C(=O)N3[C@H]2[C@H]13,-10937.40234375
C#CC#CCOC,-8361.43359375
O=C1O[CH+][NH2+][C@@]12C[C@@H]2O,-12895.0078125
C[C@H]1CN1C(=O)CC=O,-11949.40625
N#C[C@@H]1OC([NH-])C12CC2,-11342.552734375
CC#CC[NH2+][CH+]OC,-9901.29296875
N#C[C@@]12CC[C@@H](N1)[C@@H]2O,-11375.0830078125
CCN(CC)C(=O)CO,-12015.314453125
CC[C@H]1Cn2nccc21,-10397.3525390625
CC(CC=O)CC=O,-10476.3447265625
C#C[C@@H]1[C@H](O)[C@@]1(O)C#N,-11882.302734375
COC([NH-])OCCCO,-12992.2451171875
CC1=C(C#N)[C@@H]2C[C@H]1N2,-10364.20703125
CO[C@]1(C#N)C=CCC1,-10938.8427734375
C#C[C@H]1COCO1,-9372.6630859375
C[C@]12CC(=O)[C@](C)(C1)C2,-10534.9482421875
O=C(CO)CCO,-10417.177734375
CC1=CN[C@H]2[C@H]3C[C@H]3N12,-10364.2001953125
CC(=O)[C@@H]1OC[C@@H]1C,-10475.6689453125
C1O[C@H]1[C@]12C[C@H]1[N@H+]1C[C@H]12,-10935.1806640625
CC#C[C@H]1OC[C@H]1C,-9464.095703125
O=C1NC[C@H](O)C(=O)N1,-13366.255859375
Cc1cc(N)[nH]n1,-8729.7744140625
[NH-]C1OCO[C@H]1CC=O,-12927.4052734375
C[C@@]1(C=O)CC(=O)CN1,-11949.876953125
CC[C@@]1(C2CC2)C[N@H+]1C,-10024.9130859375
N#C[C@H]1C[C@@]12COCO2,-11916.1982421875
O=C[C@@H]1C[C@@H]1O,-8337.171875
C[C@@H]1CO[C@@H]1[C@@H](C)O,-10507.90234375
C[C@H]1[C@H]2CC[C@]21C#N,-8891.3984375
O=C1CCCC1NO,-10879.57421875
Cc1ccn[nH]c1=O,-10307.771484375
O=CN[C@H]1[C@H]2[C@H]3C[C@H]3[C@@H]12,-10936.8154296875
N#CC[C@H]1C=C[C@H]2O[C@@H]12,-10905.7880859375
CC(C)(C=O)NC(N)=O,-12420.1611328125
C#C[C@H](O)[C@@H]1[C@H](C)[N@@H+]1C,-10969.072265625
C[C@H]1O[C@@]2(C#N)CO[C@@H]12,-11915.4853515625
CO[C@@H]1[C@H](O)C=C[C@@H]1C,-11544.681640625
N#C[C@]12C[C@H]1[C@H]1CO[C@H]12,-10904.470703125
N#Cc1onnc1CN,-12216.095703125
CC1=C[C@]2(C)[C@H](C1)[C@@H]2O,-10534.3603515625
Cc1cnn(C(N)=O)n1,-12250.8466796875
CC1(C)O[C@H]1C[C@H]1CO1,-11543.890625
C[C@H]([C@@H](C)O)N(C)C=O,-12015.1181640625
C[C@@H]1C(=O)N2[C@H]3[C@@H]1C[C@H]32,-10938.2490234375
N#C[C@H]1O[C@H]1C1COC1,-11915.21875
CC[C@H]1[C@@H](O)CN1C=O,-11982.0
CO[C@@]1(CO)CO[C@H]1C,-12554.2744140625
C[C@H]1[C@H]2C[C@H](C2)[C@]1(C)O,-10566.7080078125
CC(C)C1(C)CC1,-7483.5986328125
CC[C@@H](C)C1(C)COC1,-10599.26953125
CCC1=CCC=CC=C1,-9524.423828125
N#CC1(C#N)[C@@H]2NC[C@@H]21,-10768.236328125
N#CC[C@H](C=O)[C@H]1CN1,-11375.1865234375
C[C@@H](C#N)c1ncon1,-11780.189453125
N#CC[C@H](O)[C@@H](N)C#N,-11812.84765625
CC1=CCC(=O)OCC1,-11513.1337890625
C[C@@H](C#N)C1(C)CC1,-8924.6025390625
c1cnc2c(c1)COC2,-10907.4912109375
CC#C[C@@H]1C=C(C)CC1,-9523.8125
CC#C[C@@H](CO)[C@H]1CO1,-11510.73828125
OC1N=[NH+]c2ncnn21,-12653.9423828125
C#CC1=CCOC([NH-])N1,-11342.5078125
CC[C@H]1N[C@@H](CO)C1=O,-11981.6162109375
N#C[C@H]1[C@H]2CCCC[N@H+]21,-10397.5390625
C1=Cc2c[nH]nc2C1,-9296.5185546875
CC[C@H]1C([NH-])OC12CC2,-10970.908203125
CC(=O)[C@H]1COC1[NH-],-10880.4794921875
OCCO[C@@]12CC[C@@H]1C2,-11543.515625
C[C@H]1CC(C#N)(C#N)O1,-11342.7890625
O=C1N[C@@H]2[C@H]3C[C@@H]2[C@@H]13,-9868.955078125
C1=C[C@H]2C=C[C@@H]3N[C@]23C1,-9927.6884765625
CCC1=CCC[C@H]2N[C@@H]12,-9993.16015625
C[C@H]1CC[C@H]1NC(N)=O,-11441.8466796875
C[C@@]1(C=O)CNC(=O)C1,-11950.7080078125
CC(C)C(C)(C)[C@H]1CO1,-10599.1923828125
C[C@@H]1[C@@H]2C=CC(=O)N[C@H]12,-10939.482421875
CC[C@]12COC[C@@]1(O)C2,-11544.509765625
N#C[C@]1(CN)O[C@H]1CO,-12385.2001953125
C#C[C@H](C)[C@@]12CC[C@@H]1C2,-9522.1103515625
CCOCC(=O)CO,-11486.029296875
CO[C@]1(C)C[C@H](C)C1,-9530.248046875
CC(C)[C@@H](O)[C@@]1(C)CO1,-11577.13671875
CNc1cn[nH]n1,-9165.9423828125
C[C@@]12C[C@]1(CO)O[CH+][NH2+]2,-11948.9248046875
[NH-]c1[nH+]c(=O)c(F)co1,-13986.2470703125
C#CC[C@H](C)C(=O)CC,-10534.22265625
COC1(CC#N)COC1,-11948.4140625
CCOC(CO)CO,-11518.521484375
C[C@@H](O)[C@@H](CO)[NH+]1CC1,-12013.2646484375
C[N@@H+]1[C@H]2[C@H]3[C@@H]1C[C@]32CO,-10968.8955078125
CC[C@]12N[C@H]1C(=O)[C@H]2O,-11948.1982421875
CCOc1conc1C,-11948.8984375
C[C@H]1[C@@H](O)C12C13CC12O3,-11509.234375
C[C@@H]1CO[C@@]12C[C@@H]2C,-9497.0810546875
C[C@@]12C[C@H](CO)O[C@@H]1C2,-11544.439453125
C#C[C@@]12C=C(C)[C@@H](C1)O2,-10466.6953125
N#C[C@H]1COC[C@H]2C[N@H+]21,-11374.7412109375
Cc1ncc(N)nn1,-10203.1376953125
C/C(COC(C)C)=N\O,-12013.4521484375
O=C[C@@H]1C=CNC(=O)N1,-12354.9951171875
C[C@H]1CC[C@]1(O)C1CC1,-10566.248046875
C/N=C(\N)c1cnno1,-12248.794921875
C[C@H]1C[C@@]12C[NH2+][CH+]O2,-9902.13671875
Cc1cc(C)c(C#N)o1,-10907.591796875
C[C@H]1CC[C@H]1CC1CC1,-9588.537109375
O=C1C[C@H](C(F)(F)F)O1,-16440.791015625
C#CC(=N)N1CCC1=O,-11342.4541015625
C#C[C@H](C)[C@@H](O)C(N)=O,-11949.12890625
COCC([NH-])OC(C)=O,-12960.3818359375
C[C@]12CCCC(=O)N1C2,-10971.7861328125
C[C@]1(O)[C@@H]2C[C@H]1[C@@H]2O,-10474.1640625
O[C@H]1[C@H]2C[C@H]2[C@@]12CCO2,-11510.59765625
CNc1ccoc(=O)[nH+]1,-12355.0498046875
C#CC#CC(C#C)C#C,-9389.181640625
N#C[C@]12C[C@H]1C[C@H]1C[N@H+]12,-10364.1455078125
C#CCNc1ccon1,-11341.3818359375
OCC[C@H]1[C@@H]2C=C[C@H]1C2,-10532.9599609375
CC[C@H]1CCC(OC)[NH2+]1,-11004.71484375
O=C1CO[C@@H]2C[C@H]1C2=O,-12457.435546875
Oc1coc(N2CC2)n1,-12353.314453125
C#C[C@@H]1OC(=O)[C@@H]1C#C,-11412.576171875
CCc1coc(N)c1N,-11408.8759765625
O=c1ccncnc1O,-12321.697265625
C[C@]12CC(=O)[C@H]1[N@H+]1C[C@H]12,-10936.95703125
C#C[C@@H]1[C@H]2C[C@]1(CC)C2,-9521.66796875
C[C@@H](C#CC=O)[C@H]1CO1,-11478.1884765625
COC[C@H]1CO[C@H]1C,-10507.5390625
C[C@@H]1[C@@H]2C[C@H]1OCO2,-10474.921875
C[C@H]1[C@@H](O)C[C@H]2N[C@]21C,-11003.8642578125
OC[C@@]12C[N@H+]3C[C@]1(O)[C@H]32,-11946.458984375
C#C/C(=N/O)C1CCC1,-10936.1484375
CC[C@@H](C)C#CC(C)=O,-10534.4609375
N#CC[C@]1(C=O)CO1,-10847.1884765625
C[C@H]1CCC(=O)CN1,-9935.51953125
O[C@@]12CC[C@H]3C[C@@H]1[C@@H]2C3,-10534.6640625
COC[C@@H](O)CO,-10449.2890625
N#CC[C@H]1C[C@H](C#N)O1,-11342.923828125
C#C[C@@]12CCCO[C@@H]1C2,-10500.337890625
C[C@H]1[C@H]2C[C@H]3C[C@H](C3)[C@H]21,-9555.7783203125
CO[C@H]1CC(=O)C=C1N,-11950.03515625
C[C@@H](O)[C@@]1(C)C[C@H]1C=O,-11544.8115234375
Cc1cc[nH]c1[C@@H](C)O,-10972.3271484375
C#C[C@@]1(O)[C@H]([NH-])N[C@@H]1C,-11374.224609375
Cn1ncnc1NC=O,-12250.80078125
Cc1cnc(O)[nH]c1=O,-12355.9501953125
CC[C@H](C(N)=O)[NH+]1CC1,-11440.9306640625
C[C@]12COC[C@H]1O[CH+][NH2+]2,-11949.6904296875
C[N@H+]1C[C@H]1C1(O)COC1,-11979.8525390625
