smiles,U_0
Cc1[nH]nnc1N(C)C,-11303.1015625
C1=C[C@@H]2C[C@]23C[C@H](C1)C3,-9521.8251953125
O=C1C[C@H]2CC[C@H]2N1,-9902.3515625
[NH-]C1C[C@H]2[N@H+]3C[C@@]2(C3)O1,-11372.0302734375
C1=Cc2cc[nH]c2OC1,-10905.982421875
C[C@]12CO[C@](C)(C1)OC2,-11544.501953125
O=C(CO)c1conn1,-13329.7626953125
O=C1CC[C@H](C2CC2)O1,-11512.2158203125
OC[C@H]1C[C@]2(CN2)[C@H]1O,-11979.4033203125
CC1(C)C[C@H]2O[C@]21C=O,-11510.619140625
C#C[C@H]1CC[C@H]2C[C@H]21,-8452.90234375
CC1=CC[C@@H](O)[C@H]1C=O,-11511.8076171875
Cc1nc(N)oc1C,-10339.693359375
CCC(=O)[C@H]1[C@@H](C)[N@H+]1C,-11002.76953125
COCc1ccc(O)[nH]1,-11948.662109375
CCCC#CC1(O)CC1,-10532.2587890625
CC[C@H]1O[C@]1(C)C(N)=O,-11981.6337890625
O=CN1CCCC1,-8865.9638671875
C#Cc1nnn(C)c1O,-11778.005859375
CC(C)(C)n1nccn1,-10866.869140625
CCO[C@H]1C[C@@H]2C[C@H]1O2,-11542.99609375
C#Cc1cn[nH]c1,-8225.6767578125
N/C=N/c1cnnnn1,-12110.8603515625
Nc1cn[nH]c1CCO,-11844.458984375
O=CN1CCOCC1,-10912.5068359375
C12C3C1C1C4C1C3C24,-8419.3759765625
[NH-][CH+]OCc1ccn[nH]1,-11811.859375
CC(=O)C[C@@H]1O[C@@H]1C,-10474.9140625
O=CC#C[C@H](O)CO,-11418.9482421875
N#CCC1(OC=O)CC1,-11915.9091796875
[NH-][CH+]OCC(F)(F)F,-14861.7177734375
N#CC1=CCO[C@H]2C[C@@H]12,-10904.9609375
CO[C@H]1C[C@@H](C)[C@]1(C)O,-11576.13671875
O=C1NC(=O)N2CC[C@@H]12,-12354.201171875
C[C@@H]1OC(=O)OC[C@@H]1C,-12523.2109375
C[C@@]1(N)[C@H]2CO[C@]21C#N,-11373.4912109375
C[C@H]1C=C[C@]2(C)[C@H]1[C@@H]2C,-9555.6474609375
Cn1nc2c(n1)NCC2,-11270.615234375
CCCCOC([NH-])CO,-12013.6953125
C[C@H]1O[C@H]1CC1CCC1,-10565.2763671875
OC[C@@]12C[C@H]3N[C@@H]1[C@]32O,-11945.59765625
CC1(C)NC(=O)NC1=O,-12387.9375
C#C[C@@H]1CN2C(=O)C[C@@H]12,-10903.638671875
CNC(=O)NC=N,-9740.173828125
O=C(CO)[C@H]1O[C@H]2C[C@H]21,-12487.833984375
C[C@H]1C[C@H]2[NH2+][CH+]O[C@H]2O1,-11949.078125
CC[C@]12C[N@H+]1[C@H]1[C@@H](O)[C@H]12,-10967.6396484375
CC[C@]12C[C@@H]3[C@H]1CC[C@@H]32,-9554.869140625
N#C[C@@]12C[C@H](O)[C@@H]1[C@@H]2O,-11914.90625
C[C@@H](O)[C@@H](C)CCC#N,-11003.5634765625
C[C@H]1[C@H]2CC(=O)C[C@@H]12,-9464.9267578125
Oc1cc2c([nH]1)CCO2,-11915.94140625
COC[C@H]1C[C@@H](O)[C@H]1O,-12553.4638671875
N=C(C=O)N1CCC1=O,-12353.1513671875
Nc1occ2ncoc12,-12320.150390625
C#CCc1ncon1,-10271.8916015625
C#C[C@H]1C(=O)[C@@]2(C)N[C@@H]12,-10903.189453125
CC[C@H]1CC[C@H]1[C@@H](C)O,-10598.5146484375
COC(=N)NC(=O)CO,-13396.4052734375
N=C(C=O)NCC(N)=O,-12823.3046875
C[C@@H](O)[C@]12C[C@H]1C(=O)N2,-11947.9189453125
O=C1CC[C@@H]1C#CCO,-11477.6484375
C#C[C@@H]1O[C@H](C)C1(C)C,-10532.1611328125
C#C[C@@]1(C)COC1(C)C,-10532.2001953125
CNC(=O)[C@H]1CO1,-9842.908203125
C[NH2+]C1OC[C@H]1C=O,-10879.029296875
O=C1N[C@H]2CCC[C@H]2N1,-11409.2373046875
CC#C[C@@H](C)C1(O)CC1,-10532.3095703125
c1cc2n(c1)[C@@H]1CC[C@H]21,-9926.7109375
CC(=O)O[CH+][NH2+]CC=O,-12927.08984375
c1nn[nH]c1[C@H]1CN1,-10200.6826171875
c1[nH]nc2c1CCO2,-10305.8583984375
CC(C)[C@H]1C[C@@H](C)C1=O,-10566.6591796875
CCCC[C@H]1C[C@H]1CO,-10598.28125
O=C1CN[C@H]2[C@H]3N[C@@H]1[C@H]32,-11373.19140625
C[C@H]1COC2(CC2)[C@H]1O,-11543.4970703125
O=C(N1CC1)C1(O)CC1,-11947.591796875
C[C@]12CC3(CC3)[C@@]1(C)C2,-9554.6318359375
N#C[C@H]1C[C@H]2CC[N@@H+]1C2,-10397.099609375
C#C[C@]1(N)CO[C@H]1C#N,-11340.2216796875
CC(=O)[C@H]1C[C@H]1NC=O,-11949.1611328125
C[C@H]1C[C@H]2O[CH+][NH2+][C@@H]12,-9901.41796875
CCOc1cnc(O)o1,-12926.77734375
CC1=CC[C@@H]2C[C@H](C)[C@H]12,-9555.89453125
C[C@@H]1[C@H](C)[C@@H]2C=C[C@H]1O2,-10533.3369140625
C[NH+]1Cc2nonc2C1,-11810.0283203125
C1=CCC(=C2COC2)C1,-10500.208984375
O[C@@H]1[C@H](O)[C@@]1(O)C1CC1,-12520.466796875
CO[CH+][NH2+][C@@H](C)[C@H]1CO1,-11979.8154296875
OCCO[C@H]1C[C@H]1O,-11484.1669921875
O=CC(=O)N1C[C@@H]1CO,-12925.7412109375
CC[C@]12CC[C@H]1C[C@H]2O,-10565.3798828125
Nc1nc(F)nc(F)n1,-14536.3642578125
CNC(=O)C[C@@H](O)CO,-12992.05859375
O=C1CC[C@H]2CC[C@H]2C1,-10534.0419921875
C[C@H]1[C@H]2COC(=O)O[C@@H]12,-12489.7587890625
C#C[C@]12C[N@H+]3C[C@H]3[C@H]1N2,-10361.5263671875
CC#C[C@H]1CCC1(C)C,-9554.91796875
N#C[C@@H]1C[N@@H+]1[C@@H]1C[C@@H]1O,-11373.2734375
OC[C@H]1C[C@H]2N[C@@H]12,-8863.2509765625
C#C[C@H](CO)C(=O)CO,-12488.15625
C#C[C@@H]1[C@H](O)[C@@H]1C(N)=O,-11914.9091796875
CNc1ncnn1C,-10234.8984375
COc1[nH]cc(N)c1N,-11844.3115234375
C1O[C@H]2C[C@H]3O[C@@H]1O[C@@H]23,-12488.6650390625
C[C@H]1CN(C)C(=O)O1,-10913.416015625
N#C[C@@H]1NC[C@@H]1NC=O,-11811.7353515625
CCc1ncc[nH]c1=O,-11376.4912109375
C[C@H]1CCO[C@]1(C)C#N,-10971.0146484375
COC(=O)C(N)=O,-10822.21875
COC[C@@]1(N)CO[C@@H]1[NH-],-12417.072265625
NC(=O)Cn1cnnc1,-12249.591796875
C[C@H]1C[C@H]2CN[C@]21C#N,-10396.173828125
C[C@]12OC[C@H]1[CH-][C@H]1N[C@H]12,-10935.724609375
C[C@]12C[N@@H+]3[C@H]1[C@@H]3CCO2,-10969.1376953125
CC[C@H]1C[C@@]2(C)CO[C@@H]12,-10565.3349609375
C[n+]1ncc(N)nc1[NH-],-11708.2431640625
CC1=C(C#N)COCC1,-10938.505859375
C[NH2+]C1O[C@@H]2[C@H]3C[C@@H]2[C@@H]13,-10936.6357421875
C[C@@]1(C(=O)N2CC2)CN1,-11406.3828125
CO[C@@]1(C)COCC1=O,-12521.8017578125
C[C@H]1CN=CNC(=O)O1,-12386.5478515625
Cc1nc(C)c(CO)[nH]1,-11408.6171875
OC[C@]12COC[C@@]1(O)C2,-12521.03125
O=C[C@H]1CC[C@@]12CO2,-10441.4013671875
c1nc2c(o1)OCCO2,-12893.662109375
C[C@@H]1OCO[C@H](C)[C@@H]1O,-12554.6943359375
Cc1nc(N)n[nH]c1=O,-12249.8603515625
C#C[C@@H](C#CCO)CC,-10498.7080078125
[CH-]1C[N@@H+]2[C@@H]3[C@@H]4[C@H]1[C@H]2[C@@H]43,-8853.7744140625
N1[C@@H]2[C@H]3O[C@H]([C@@H]13)[C@@H]1O[C@H]21,-11913.2431640625
O=C1C=CNC[C@H]2C[C@@H]12,-10938.0498046875
C[C@H]1[C@H]2C[C@H](C2)[C@H]1CO,-10565.5556640625
OC[C@@H](O)c1cnn[nH]1,-12821.7275390625
c1cc2cc[nH+]nc2[nH]1,-10769.4638671875
C[C@@]1(c2nnon2)CO1,-12787.3193359375
CC[C@]12C[C@H]1[C@H]1O[C@H]12,-9462.1611328125
C#CCC[C@H]1O[C@H]1C#N,-10903.658203125
C[C@@H]1C(=O)N2[C@H](C)[C@]12C,-10970.1484375
[NH-]C1C=C(C2CC2)CO1,-10937.9853515625
C#C[C@@H]1[C@@H]2OC[C@]12OC,-11475.7333984375
CCn1c(C)n[nH]c1=O,-11845.86328125
CC(C)C(C)(CO)CO,-11608.8984375
OC[C@@]12[C@H]3O[C@@H]1C[C@]32O,-12486.65625
O=C1CO/C=N\CCO1,-12926.2578125
C[C@@]12CC[N@H+]3[C@@H]([C@H]1O)[C@H]32,-10969.357421875
C#C[C@@H]1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-10465.65234375
CN[C@@H](C)C(=O)C#N,-10338.4033203125
C1N[C@H]1C1([C@H]2CN2)CO1,-11404.8740234375
CCC[C@@]1(C)CC([NH-])O1,-11003.4619140625
C#CCCOCC(C)=O,-11510.392578125
CC(C)CCC(=O)C#N,-10971.1640625
C[C@H]1O[C@H]2C[C@@]13CO[C@@H]23,-11507.8916015625
O=C1C[C@@H]2[C@H]3C=C[C@@H]2[C@@H]13,-10467.833984375
C[C@H]1CCC2(CC2)[C@H]1O,-10566.060546875
[NH-][C@@H]1C=C[C@@H]2C[C@@H]2CO1,-10937.6279296875
N#C[C@@H]1C=C[C@@H](O)CC1,-10938.30859375
C#C[C@H]1[N@@H+](C)[C@H]2C[C@]21O,-10935.015625
Cc1nc(/N=C/N)no1,-12249.1591796875
Cc1ccc(CO)cc1,-10502.478515625
O=C1NC[C@@]1(O)C1CC1,-11948.099609375
CCC[C@@]1(C=O)CO1,-10474.625
OC1(C#C[C@H]2CN2)CC1,-10935.42578125
COC[C@@]1([C@@H](C)O)CN1,-12012.390625
CNc1cnn(C)n1,-10234.271484375
O[C@H]1[C@H]2O[C@H]2[C@@]2(O)C[C@@H]12,-12487.89453125
C[C@@](O)(CC=O)[C@H]1CO1,-12521.30859375
C[C@H]1CCOC[C@@]12CO2,-11543.529296875
CC[C@@](C)(O)COC,-10540.064453125
CC(=O)N1CC[C@@H]1C,-9934.6689453125
CC[C@@]1([C@H]2CCO2)CO1,-11542.7802734375
C[C@@]1(O)C[N@@H+]2C[C@]2(C)C1,-11002.7529296875
CC[C@@H](C)OC1CC1,-9529.1943359375
CC[C@H]1[C@H]2CC(=O)[C@]21C,-10533.3984375
C[C@]12C=C[C@H](C1)[C@H]2C=O,-10499.994140625
C[C@H]1[C@H]2[C@@H](O)[C@@]2(C)[C@H]1C,-10565.310546875
OC[C@@H]1[C@@H]2[C@@H]3N[C@@H]3[C@H]12,-9898.23046875
C[C@@H](CC(N)=O)O[CH+][NH-],-12418.841796875
C#C[C@H]1[C@@H]2C[N@H+]1[C@H]2CO,-10934.0126953125
C[C@H]1OC[C@@]2(C)C[C@@]12C,-10566.29296875
C#C[C@@]1(C=O)C[N@@H+]1C,-9866.84375
COc1ncnc(=O)o1,-13332.0751953125
O[C@H]1C=C[C@@]23CC[C@]12N3,-10935.984375
CCn1nc(C)c(C)n1,-10867.2021484375
C1C[C@@]23[C@@H]4[C@@H]([C@H]5[C@@H]4[N@H+]52)[C@H]13,-9923.5498046875
C[C@H]1CN(C=O)C[C@H]1O,-11981.783203125
OC[C@@]12CC[C@]1(CO)O2,-12520.4150390625
CO[C@@]1(C#N)C[C@H]1O,-10878.4296875
OCc1c[nH]cc1O,-10879.619140625
C#C[C@]12C[C@@]1(C)[N@@H+]1C[C@@H]12,-9924.59375
CC(C)(O)[C@H]1C[C@H]2C[C@H]21,-10565.2685546875
O=C(CO)C(=O)C1CC1,-12489.1728515625
O=CC[C@]12CC=C[C@H]1O2,-11478.38671875
C[C@H]1C[C@]1(O)C1COC1,-11542.669921875
CC1(C)N[C@@]1(C#N)CO,-11406.96875
O[C@]12C[C@@H]3C[C@](O)(C1)[C@@H]32,-11510.0146484375
CC(=O)[C@]12C[C@H]1C([NH-])O2,-11915.2822265625
CCC1=C[C@@]2(C)O[C@H]2C1,-10533.4638671875
C[C@H]1[C@H]2N1C(=O)[C@@]21CO1,-11914.1513671875
C1CC(C[C@H]2CO2)C1,-9496.0126953125
C[C@]12N[C@H]1[C@@H](O)[C@@]21CN1,-11405.1455078125
CCC/C(C)=N/O,-8896.794921875
CC(=O)N1C[C@@H]1C,-8865.0869140625
c1cc2c(o1)C[C@H]1N[C@@H]21,-10904.8701171875
C[C@]12[C@H](O)C[C@H]1[C@H]2C=O,-11510.5380859375
OC[C@H]1CC2(CCC2)O1,-11543.099609375
c1cncc[nH]cnc1,-10800.8095703125
CO[C@H]1C[C@@H](O)[C@]1(C)O,-12553.68359375
C[C@@H](CO)[C@@H]1[C@@H]2CC[C@@H]21,-10565.0029296875
N#CC1([C@H]2CCO2)CC1,-10937.1259765625
O[C@H]1C[C@@H]2[C@@H]3C=C[C@@]21C3,-10497.4453125
C[C@@H](O)[C@@H](C)C#CC=O,-11510.599609375
C[C@]12C[N@H+]1C1(CC1)[C@H]2O,-10968.638671875
ONC1COCC12CC2,-11946.6669921875
OC[C@H]1Cc2ccnn21,-11374.0224609375
COc1cc(N)c(C)o1,-11948.642578125
CCCC[C@@]1(CO)CO1,-11576.05078125
O=c1cc(O)c(O)c[nH]1,-12895.107421875
N#CC1(OCCO)CC1,-11947.6025390625
O[C@@]12C[C@H]3CO[C@@H](C1)[C@H]32,-11510.5478515625
C#CC(=O)NC1CC1,-9867.8427734375
CCC(C)(C)[C@@H](O)C#N,-11003.4384765625
C[C@@H](O)CNC(=O)C=O,-12959.7099609375
N#C[C@]12C[C@H]1OC(N)[NH2+]2,-11779.3271484375
[NH-]C1=C[C@@H]2CC[C@@H]2O1,-9868.3330078125
C[C@H]1[C@H]2[C@@H]3[N@H+]2[C@H]1[C@]3(C)O,-10968.7802734375
C#C[C@@H]1C(=O)C[C@@H]1C=O,-11445.1337890625
[NH-]C1OC[C@H]2C[C@]1(O)C2,-11948.43359375
C[C@]12[C@@H]3[C@H](O)[C@H]1[CH-]C[C@@H]32,-10497.982421875
C1[C@@H]2[C@@H]3O[C@@H]3[C@H]1[N@H+]1C[C@@H]21,-10936.0146484375
O=C1[C@H]2CO[C@@H]1C[C@@H]2O,-12489.2548828125
CC#CCNC(C)=O,-9901.5751953125
C[C@@H](CO)OC[C@H]1CN1,-12012.2939453125
C[C@]12C(=O)[C@@H]3CO[C@H]1[C@@H]32,-11478.35546875
C1=CC2=CC[C@@H]3O[C@]23C1,-10467.994140625
C[C@H]1O[C@]1(C)C[NH+]1CC1,-11001.68359375
CCn1cnc(CO)c1,-11408.158203125
C1=CCC2(C=CC1)CC2,-9522.630859375
CC[C@H]1CO[C@H](C=O)O1,-12521.8916015625
C1=N[C@]23C[C@H]2C[C@@H]3CO1,-10937.12890625
C1[C@@H]2C[N@@H+]3[C@H]([C@@H]4N[C@H]14)[C@H]23,-10394.8203125
C[C@]1(C=O)[N@@H+]2CC[C@@]21C,-10969.4921875
C#C[C@@]1(C)CC(=O)[C@@H]1C,-10500.146484375
C[C@H](C#C[C@H]1CO1)CO,-11509.529296875
CC(=O)C1=CC[C@H]2C[C@@H]12,-10501.2822265625
C[C@@]12CC[C@H]3C(=O)N1[C@H]32,-10937.67578125
C[C@H]1O[C@H]2[C@H]3C[C@@H](O1)[C@H]32,-11510.447265625
CC[C@H]1CC[C@@]2(C)C[C@@H]12,-9588.6103515625
CCC[C@H]1CC[C@H]1NO,-11001.759765625
N#CC1=C[C@@H](O)CC1,-9869.3046875
Nc1nc(F)cc(=O)[nH]1,-13445.6279296875
C[C@H]1[C@H]2[C@@H](O)[C@H]2C1(C)C,-10565.2236328125
Cc1ccc(CO)[nH]1,-9902.25390625
C[C@@]1(CO)O[C@H]2CN[C@H]21,-11979.41015625
O[C@H]1C[C@H]2C[C@@]2(O)C1,-10474.59765625
C#CCC(=O)C1COC1,-11477.21484375
C[C@H]1[C@@H]2C(=O)NC([NH-])[N@H+]12,-11812.4267578125
C[C@H]1C[C@H]2[C@H]3C(=O)[C@@H]1[N@H+]32,-10937.4130859375
C[C@H]1C[C@H]2C(=O)N[C@@H]12,-9901.5263671875
O=CN(CCO)C1CC1,-11980.654296875
CC1=CC[C@H]2CC(=O)[C@@H]12,-10501.505859375
CC1(C)[C@@H]2OC[C@H]1C2=O,-11510.826171875
Oc1c[nH]nn1,-8636.970703125
CN[C@H](C#N)CC1CC1,-10428.9990234375
C[C@]12CNC(=O)[C@H]1[C@H]2O,-11948.9609375
C[C@H]1[C@H]2[C@@H]1[C@@]1(C)O[C@@]21C,-10531.7763671875
COCC#CC(=O)OC,-12488.4375
C[C@H]1C[C@H]2C[C@]21C,-7449.54638671875
C1=C[C@H]2CC[C@@H]1C2,-7417.69580078125
CN[C@H](C#N)C[NH+](C)C,-10898.552734375
COc1nc(O)[nH]c1O,-13363.576171875
C[C@H]1C=C[C@@]2(C=O)O[C@@H]12,-11478.47265625
C1C[C@]23C[C@H](C2)[C@@H]3O1,-9462.337890625
C1=C[C@H]2C[C@@H]3C[C@H]2C[C@H]13,-9522.9560546875
O=C1[C@@H](O)[C@H]2CC[C@@H]12,-10441.6689453125
O=CC1=CCCC1=O,-10410.708984375
C[C@H]1C[C@@]2(C)C[C@@]12O,-9496.341796875
C#C[C@@H]1N[C@@H]1[C@H](C)CC,-9990.9443359375
C[NH2+]C1NC(=O)C[N@H+]1C,-11845.6787109375
OC[C@@H]1CC=CCCC1,-10566.2119140625
Nc1ncoc(=O)c1N,-12791.3427734375
N#C[C@H]1[C@@H](O)CC12CC2,-10937.240234375
C/N=C/NC(=O)O[CH+][NH-],-12823.068359375
Cc1ccc(N)c(N)c1,-10398.73046875
C#C[C@@H]1C=CC(=O)CC1,-10468.0419921875
C1CO[C@@H]2C[C@H]3[C@@H]2[N@H+]3C1,-10968.9130859375
C1=C([C@H]2CN2)C[C@@H]2O[C@H]12,-10936.4208984375
COC[C@H]1O[C@H]2C[C@]21O,-12519.787109375
C[C@@]12CC[C@@H](O)[C@]1(C)O2,-11544.12109375
O[C@H]1[C@H]2CCCCO[C@@H]12,-11543.416015625
N#C[C@H]1OCC(=O)O1,-11825.21484375
N#C[C@@H]1N[C@@H]2[C@H](O)[C@]12N,-11810.0068359375
O=C1C[C@@H](CO)CCN1,-11982.0166015625
CC(=O)N1[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,-11913.2568359375
CC[C@H]1C[C@@]12CCC2=O,-10533.4677734375
C#CCC[C@@H]1CC(=O)O1,-11478.435546875
C#CC#CC(=O)NC=N,-11308.248046875
C[C@@]12C[CH-][C@H]3CO[C@@H]1[C@H]32,-10499.1572265625
C/C(C[C@H]1CO1)=N\O,-10910.03515625
CC#C[C@H]1[C@@H](N)[C@H]1C#N,-10363.2451171875
C[C@H]1OC([NH-])[C@H]1OC=O,-12926.48046875
CC1(C)C[C@H]1CC(N)=O,-11003.8212890625
CC[C@@]12O[C@]1(C)C[C@H]2C,-10565.5859375
C[C@@H]1[C@H]2CO[C@H]3[C@@H]1O[C@@H]23,-11510.6015625
N#C[C@@H]1[C@H](N)[C@@]1(N)C#N,-11237.875
C[C@]12O[C@H]1C([NH-])NC2=O,-12353.3798828125
Nc1cc(N)c(O)o1,-11316.4091796875
C[C@H]1C[C@H]2O[C@@H]3[C@H]2[C@@]31O,-11510.09375
C[C@@H](O)[C@H]1N[C@]1(C)C#N,-11406.9765625
C[C@H]1[C@@H](CCO)[C@]1(C)O,-11575.9755859375
N#C[C@H]1[C@@H](O)[C@H]2N[C@@H]12,-10304.4814453125
C[C@H]1CC(=O)C=C1CO,-11512.17578125
C[C@H]1O[C@H]1[C@@]1(C)CCO1,-11542.96484375
OC[C@H]1C=C[C@H]2C[N@@H+]12,-9900.333984375
O=C1[C@@H]2[C@H]3C[C@@H]2[C@H]3[C@@H]1O,-11477.751953125
CC[C@@H]1[C@@H]2CC[C@H]1C2=O,-10533.5771484375
CCc1cccnc1N,-10398.7490234375
CC1=CCO[C@@]12C[C@@H]2C,-10533.298828125
C[C@]12C=C[C@](C)(O1)[C@H]2O,-11510.169921875
C[NH2+][CH+]OC(=O)C1CC1,-11948.7392578125
C[C@@]1(O)Cn2nncc21,-11810.4052734375
C[C@]12[C@@H]3O[C@H]1[C@H]1[C@@H]3[C@]12O,-11476.1064453125
C[C@@]1(O)CC[C@H]2C[C@H]2C1,-10566.205078125
NC(=O)[C@@]1(C=O)CCO1,-12926.5283203125
O[C@H]1[C@H]2[C@H]3[C@@H]4C[N@H+]([C@H]32)[C@H]14,-10936.23828125
C1O[C@@H]2C[C@H]1OC21CC1,-11510.6962890625
N#CCCCC#CCO,-10937.056640625
C[C@@H]1[C@H](C)CC[C@@H]1C,-8552.5283203125
C[C@H]1CC2=CCC[C@H]21,-8486.138671875
O=CCc1cnccn1,-11343.421875
CNC(=O)[C@@H](C)[NH+]1CC1,-11440.0224609375
CC(C)C(=O)C(F)(F)F,-15494.482421875
C#CC/N=C(/CO)NC,-11406.0615234375
COc1oc(C)cc1C,-11512.0703125
C[C@]12C=C[C@@H]3[C@H](C=C1)[N@@H+]32,-9926.7314453125
C[NH2+][CH+]OC[C@H]1O[C@H]1C,-11980.0126953125
C[C@@H](C=O)[C@@H]1C=CCO1,-11511.4404296875
CCn1cnc(C)n1,-9798.439453125
C[C@]1(O)[C@@H]2C[C@H]1[C@@]2(C)O,-11542.16796875
CCCC(=O)OCC#N,-11949.478515625
C1=C2C[C@@H]3N[C@@H]3[C@@H]2OC1,-10936.986328125
CCC[C@@H](O)C(N)=O,-10945.603515625
CC[C@@]1(O)CN(C)C1=O,-11981.482421875
C[C@@H](N)[C@@]1(C#N)C[N@H+]1C,-10865.630859375
C/N=C/Nc1c[nH]cn1,-11271.763671875
C#CC1=CCOC([NH-])C1,-10904.564453125
CCO[C@H]1C=CC[C@H]1C,-10566.2451171875
C[C@H]1O[C@@]12C=C[C@H]1N[C@H]12,-10936.5380859375
C[C@H]1C[C@@]2(O)C[C@@H](O)[C@@H]12,-11542.9306640625
O[C@@H]1[C@@H]2OC[C@@H]3[C@H]1[C@@H]32,-10441.2236328125
Cc1cc(C=O)on1,-10846.708984375
C#CCOC([NH-])C(C)C,-10969.49609375
NC1=CC(=O)CC12CC2,-10938.5771484375
CNC[C@](O)(C#N)CO,-12417.56640625
N#CC1=C[C@@H]2C[C@@H]2[C@@H]1O,-10905.185546875
O[C@@H]1[C@@H]2[C@@H]3O[C@H]4[C@@H]3[N@@H+]2[C@@H]14,-11912.72265625
CC(C)O[C@H]1C[C@H]2O[C@@H]12,-11542.544921875
C[C@@H]1C[C@@H]2[C@H](CO)[C@@H]2C1,-10565.8291015625
Nc1cc(=O)nc(F)[nH]1,-13444.9658203125
O[C@@]12C=C[C@]3(C1)OC[C@@H]32,-11474.6982421875
C[C@]12C=C[C@H](C1)[C@H]1N[C@H]12,-9958.857421875
O[C@@]12CO[C@@H]3[C@@H](C[C@@H]31)C2,-11510.80859375
C[C@@H](O)CCCC(N)=O,-12014.6044921875
C[C@H]1OC[C@@H](O)[C@H]1C#N,-11948.5966796875
CC#CC[C@@H](C)[NH+]1CC1,-9991.029296875
C[C@H]1C[N@H+]1[C@H](C#N)CO,-11406.4814453125
C[C@@]12CC=C[C@]1(C)CO2,-10533.478515625
C[C@H]1N[C@]1(C)C#CCO,-10968.77734375
CC[C@H]1CCO[C@@H]([NH-])O1,-11981.486328125
O=C1C=C[C@@H]2C[C@@H]2CO1,-11479.1416015625
N#C[C@]1(CN)CN[CH+][NH2+]1,-11271.01171875
O[C@@]12[C@H]3N[C@@H]1C[C@]32O,-10876.4873046875
CO[C@H]1[C@H]2C[C@H](C2)[C@H]1C,-10565.4638671875
C1C[C@]23C[C@H]2COC[C@H]13,-10532.7197265625
C#C[C@]1(O)[C@H]2[C@@H]3C[C@H]2[C@@H]31,-10464.767578125
O=C1O[C@H]2[C@H]3CN[C@@H]1[C@H]32,-11915.8994140625
O=C1OC=N[C@H]2C[C@@H]1C2,-11916.130859375
O=C1CCn2cccc21,-10906.9365234375
CC[C@]1(C)[C@H](O)[C@@H]2C[C@@H]21,-10565.2734375
CC1(C)C[N@H+]2C[C@H]21,-7885.84765625
O=CCC[C@@H]1O[C@@H]1CO,-12521.103515625
N#CCCCC(=O)C=O,-11916.4541015625
N#C[C@@]12CC[C@]1(CO)N2,-11373.69140625
COc1nc(O)c(N)o1,-13363.59765625
O[C@@H]1C/N=C\OCOC1,-12958.2265625
C[C@H]1CCNC(=O)N1C,-11441.4326171875
O=CN[C@@H]1[C@@H]2C[C@H](O)[C@@H]21,-11947.8408203125
CC1(C)[C@H](O)[C@H](O)[C@@H]1O,-12554.0078125
C1C[C@@H]2[C@@H]3C[C@H]1C[C@H]2O3,-10533.6826171875
C[C@]12C[C@@]1(NC=O)CO2,-11947.662109375
O[C@]12C[CH-][C@@H]3C[N@H+](C1)[C@@H]32,-10935.400390625
C[C@@H]1/C=C\CCOCC1,-10566.0732421875
C[C@@H](O)CC1(C)CC1,-9529.4140625
C[C@H](C=O)OCCC=O,-12521.841796875
C1=C[C@@H]2[C@@H]3N[C@@H]3[C@@H]2OC1,-10936.0947265625
O[C@H]1CCOCOC1,-11484.986328125
C[C@H]1[N@@H+](C)[C@]1(C)CCO,-11034.705078125
N#C[C@H]1CC[C@@H]2C[C@H]1O2,-10937.7900390625
C[C@@H]1C(=O)C(=O)C=C1N,-11917.072265625
C#C[C@@]12C=C[C@@H](CO1)O2,-11444.2998046875
CC[N@@H+]1[C@H]2[C@@H]1C[C@]21CN1,-10427.189453125
C#CCn1ncc(N)n1,-11236.935546875
CC#CC1(CCO)CC1,-10532.21875
C[C@H]1C[C@@H](O)CC(=O)O1,-12523.0361328125
C1=CCn2nncc2C1,-10801.5068359375
C1=N[C@H]2[C@@H]3C[C@H]2O[C@@H]3O1,-11915.3212890625
O=C[C@@H]1C[C@H](O)[C@@H]2C[N@H+]12,-11947.5673828125
CC[C@H]1C[C@H]2C[C@H]2C1=O,-10534.0302734375
C1O[C@H]2[C@@H]([C@H]3CN3)N[C@@H]12,-11404.83203125
CC(=O)N1C[C@]1(C)C=O,-11948.619140625
O=C1CCOCOC1,-11452.6884765625
C[C@]12CC[N@H+]1C21COC1,-10968.416015625
OC[C@@H]1[C@H]2O[C@@H]3[C@H](O2)[C@H]13,-12488.3232421875
O=CN[C@H]1[C@H]2[C@@H]3C[N@H+]2[C@@H]31,-11372.2802734375
C[C@H]1[CH-][C@H]2C[N@H+]3C[C@@H]1[C@@H]23,-9957.7353515625
C[C@]12CC[C@H]1[C@H]1C[C@H]12,-8485.1064453125
C[NH2+]C1NC=CCC1=O,-11375.322265625
CC[C@H]1CO[C@@H](C)[C@H]1C,-10599.146484375
C1=C[C@]23CC[C@H]2[C@H]1CO3,-10499.3837890625
C[C@H]1OCC[C@H]1OC=O,-12522.5205078125
O=C[C@@]1(O)[C@@H]2C(=O)N[C@@H]21,-12893.1484375
C[C@H]1C=C[C@@]2(CO)N[C@@H]12,-10969.630859375
C1[C@H]2[C@@H]3[C@H]4[C@@H]3[C@@H]3[C@H]([C@@H]24)[N@H+]13,-9925.9013671875
C[C@@H]1Cc2cnoc2C1,-10937.7900390625
[NH-][C@@H]1COC[C@H](CO)O1,-12958.591796875
